,doc_id,item,category,amount,price,discount
62,21IKa4uNix,Наволочка квадратная,Текстиль,1,600,8
63,21rfAXRwpq,Тарелка мал,Посуда,4,150,0
64,2159RCm16R,Fairy моющее средство,Бытовая химия,5,150,0
65,2159RCm16R,Набор блюдец,Посуда,2,470,0
66,21kofDeaRW,Тарелка мал,Посуда,3,150,13
67,216pUmkvUI,Тарелка бол,Посуда,4,220,0
68,216pUmkvUI,Набор кастрюль,Посуда,3,3500,0
69,21gW0JVgCB,Наволочка квадратная,Текстиль,5,600,0
70,21gW0JVgCB,Наволочка прямоугольная,Текстиль,5,650,0
71,21GXaN37RG,Бокорезы,Инструменты,2,300,0
72,21GXaN37RG,Ручка зеленая,Канцтовары,3,50,0
73,21PcyrVz4F,Простынь 1.5,Текстиль,3,1500,0
74,21CpvY88sT,Ручка красная,Канцтовары,5,50,0
75,212uMBkkZG,Стакан синий,Посуда,4,220,0
76,212uMBkkZG,Простынь 1.5,Текстиль,3,1500,0
77,21Mkpm03e8,Малярный скотч,Канцтовары,5,60,4
78,21d4QpkE3S,Плоскогубцы,Инструменты,2,320,0
79,21oinse8A0,Тарелка бол,Посуда,4,220,0
80,21oinse8A0,Стакан черный,Посуда,1,220,0
81,21KR9eNkFI,Простынь 1,Текстиль,4,1200,13
82,21KR9eNkFI,Отвертка + бол,Инструменты,1,130,10
83,213OJp61Av,Плоскогубцы,Инструменты,1,320,0
84,213OJp61Av,Ручка красная,Канцтовары,1,50,0
85,21AVE1zVDA,Отвертка - бол,Инструменты,4,130,8
86,21eO3vXVML,Ручка красная,Канцтовары,2,50,0
87,21eO3vXVML,Простынь 1.5,Текстиль,5,1500,13
88,219ypK1ktt,Крот средство от засоров,Бытовая химия,4,120,0
89,21Wwh7zYAw,Отвертка + бол,Инструменты,5,130,14
90,21Wwh7zYAw,Наволочка квадратная,Текстиль,3,600,10
91,21mh5eMcO5,Простынь 2,Текстиль,4,2100,0
92,21mh5eMcO5,Отвертка - мал,Инструменты,1,80,0
93,21vgxqjgOg,Отвертка + бол,Инструменты,2,130,13
94,21GlKcjD3Z,Крот средство от засоров,Бытовая химия,1,120,0
95,21QvyxyO2R,Набор кастрюль,Посуда,1,3500,0
96,21xCEm6XrX,Наволочка прямоугольная,Текстиль,4,650,5
97,21dP4ZYajC,Пододеяльник 1.5,Текстиль,1,1700,0
98,21ZXvlF9bO,Плоскогубцы,Инструменты,4,320,0
99,211YXgZvUo,Малярный скотч,Канцтовары,1,60,10
100,21Jrx2VCfV,Крот средство от засоров,Бытовая химия,1,120,0
101,21XceBpWJI,Пододеяльник 1,Текстиль,4,1500,14
102,217lCCMAIa,Отвертка - бол,Инструменты,5,130,0
103,217lCCMAIa,Пододеяльник 2,Текстиль,4,2200,0
104,21LEWtOAbI,Полотенце бол,Текстиль,5,1100,0
105,21YQ3jnfTb,Канцелярский нож,Канцтовары,5,80,0
106,21PeORXSCn,Отвертка + бол,Инструменты,5,130,0
107,21PeORXSCn,Полотенце бол,Текстиль,3,1100,0
108,21Tpx3WxzX,Ручка красная,Канцтовары,3,50,8
109,21An4hfODE,Простынь 1,Текстиль,3,1200,0
110,21pYnhfUDF,Тарелка бол,Посуда,3,220,0
111,21pYnhfUDF,Наволочка квадратная,Текстиль,2,600,0
112,2187FuifRR,Канцелярский нож,Канцтовары,2,80,6
113,215RhomYcM,Стакан черный,Посуда,4,220,0
114,21ybzoOAc0,Отвертка + мал,Инструменты,1,80,9
115,21ybzoOAc0,Стакан черный,Посуда,5,220,7
116,21HDrt51cG,Отвертка + бол,Инструменты,1,130,7
117,21GA1ZtVpK,Крот средство от засоров,Бытовая химия,5,120,7
118,21syvx3ams,Бумага 100 листов,Канцтовары,2,600,0
119,21mleJkcOp,Полотенце бол,Текстиль,4,1100,0
120,21mleJkcOp,Ручка зеленая,Канцтовары,1,50,0
121,21WGKt0zli,Наволочка квадратная,Текстиль,4,600,0
122,21WGKt0zli,Отвертка - мал,Инструменты,5,80,0
123,21UVCXSf0o,Ручка красная,Канцтовары,4,50,4
124,21UVCXSf0o,Полотенце бол,Текстиль,5,1100,0
125,21Os23U7mS,Ручка зеленая,Канцтовары,2,50,0
126,215PceNtjD,Ручка синяя,Канцтовары,1,50,0
127,21Z35Slwz6,Простынь 2,Текстиль,5,2100,0
128,21Z35Slwz6,Наволочка квадратная,Текстиль,5,600,11
129,21RIRlEcbC,Наволочка прямоугольная,Текстиль,3,650,9
130,218RgFY4Bd,Отвертка + бол,Инструменты,4,130,0
131,21P3LqWlSH,Наволочка прямоугольная,Текстиль,3,650,4
132,21qmULDK9i,Ручка зеленая,Канцтовары,3,50,6
133,21FNSns2Y2,Пододеяльник 1.5,Текстиль,4,1700,0
134,2185b9mJq1,Простынь 2,Текстиль,4,2100,0
135,214PxDKJHE,Крот средство от засоров,Бытовая химия,5,120,0
136,214PxDKJHE,Отвертка - мал,Инструменты,1,80,0
137,21kwB3G1qJ,Отвертка - бол,Инструменты,4,130,0
138,21kwB3G1qJ,Наволочка квадратная,Текстиль,5,600,8
139,212mXURdBH,Стакан синий,Посуда,3,220,0
140,212mXURdBH,Бокорезы,Инструменты,5,300,0
141,218vjBPkF6,Отвертка - мал,Инструменты,4,80,0
142,21gihwQcPu,Ручка синяя,Канцтовары,3,50,0
143,21GIzZ8F1S,Отвертка - мал,Инструменты,5,80,0
144,21MtA4kuNw,Fairy моющее средство,Бытовая химия,5,150,8
145,21MtA4kuNw,Пододеяльник 1.5,Текстиль,2,1700,0
146,21bydngJ10,Наволочка прямоугольная,Текстиль,1,650,0
147,21vsd1bgwc,Comet чистящее средство,Бытовая химия,4,170,0
148,21vsd1bgwc,Отвертка - бол,Инструменты,5,130,12
149,21uy88rbi6,Наволочка квадратная,Текстиль,3,600,8
150,21FYyqiVBI,Плоскогубцы,Инструменты,5,320,4
151,21hRCgnDLc,Наволочка прямоугольная,Текстиль,1,650,3
152,21hRCgnDLc,Наволочка квадратная,Текстиль,2,600,0
153,21jKvD9BXw,Fairy моющее средство,Бытовая химия,4,150,0
154,21pAOuMnPM,Крот средство от засоров,Бытовая химия,1,120,0
155,215C967GE8,Малярный скотч,Канцтовары,3,60,0
156,215C967GE8,Тарелка бол,Посуда,4,220,7
157,21I5o6jgAG,Бокорезы,Инструменты,4,300,0
158,21Sgu9UNGH,Набор блюдец,Посуда,4,470,0
159,21MlAcS2Fk,Наволочка квадратная,Текстиль,1,600,0
160,21MlAcS2Fk,Ручка красная,Канцтовары,4,50,0
161,21zoya3IHM,Тарелка бол,Посуда,4,220,15
162,21AYe1RPse,Бокорезы,Инструменты,1,300,5
163,21AYe1RPse,Плоскогубцы,Инструменты,2,320,7
164,21gaenoNJE,Тарелка бол,Посуда,4,220,0
165,21gaenoNJE,Простынь 1,Текстиль,5,1200,0
166,21PXPkEWzm,Стакан синий,Посуда,5,220,0
167,21PFnlx6i3,Отвертка - мал,Инструменты,2,80,7
168,21Xyb0Oa5h,Отвертка + бол,Инструменты,1,130,0
169,21Xyb0Oa5h,Ручка зеленая,Канцтовары,3,50,0
170,21REY70jxl,Тарелка бол,Посуда,5,220,0
171,211EOSf7vC,Пододеяльник 2,Текстиль,1,2200,0
172,21Yr8IbbM3,Отвертка + бол,Инструменты,2,130,0
173,21QxlbBHHi,Тарелка мал,Посуда,4,150,14
174,21nOeAippv,Comet чистящее средство,Бытовая химия,3,170,6
175,21nOeAippv,Пододеяльник 2,Текстиль,5,2200,0
176,21VXHqlci2,Отвертка - бол,Инструменты,5,130,0
177,218SqE3SuC,Ручка красная,Канцтовары,3,50,0
178,218SqE3SuC,AOS моющее средство,Бытовая химия,4,130,6
179,21PDCHLpgx,Пододеяльник 2,Текстиль,5,2200,0
180,21HFAX4O9J,Ручка красная,Канцтовары,1,50,0
181,21HFAX4O9J,Пододеяльник 1.5,Текстиль,1,1700,11
182,21SSMSBRW7,Канцелярский нож,Канцтовары,1,80,13
183,21vnzwnAJ3,Отвертка - бол,Инструменты,3,130,8
184,21Zp3x7EyV,Пододеяльник 1.5,Текстиль,2,1700,15
185,21Tm3vFD3d,Пододеяльник 1,Текстиль,5,1500,0
186,218KpXrTsN,Пододеяльник 1.5,Текстиль,3,1700,0
187,21ObHm3Yum,Полотенце бол,Текстиль,3,1100,0
188,21ObHm3Yum,Тарелка бол,Посуда,1,220,0
189,21aylE7Gqi,Простынь 2,Текстиль,4,2100,0
190,21PHnAOegc,Набор блюдец,Посуда,5,470,0
191,21SzzMbsj8,Полотенце бол,Текстиль,1,1100,0
192,21SzzMbsj8,Отвертка + бол,Инструменты,3,130,13
193,21Q7SKlf3T,Малярный скотч,Канцтовары,1,60,15
194,219zKh9T2z,Отвертка - мал,Инструменты,1,80,0
195,21QqEhsaGj,Простынь 1,Текстиль,3,1200,10
196,21QqEhsaGj,Наволочка квадратная,Текстиль,1,600,13
197,21tLE7zppP,AOS моющее средство,Бытовая химия,3,130,5
198,21tLE7zppP,Пододеяльник 1.5,Текстиль,3,1700,0
199,21bnwlKwZv,Простынь 1.5,Текстиль,3,1500,3
200,21bnwlKwZv,Набор кастрюль,Посуда,1,3500,0
201,21NVHcHpOw,Тарелка мал,Посуда,2,150,0
202,21NVHcHpOw,Отвертка + мал,Инструменты,1,80,0
203,21VkO7l2Dm,Ручка зеленая,Канцтовары,2,50,0
204,21YbGZoguI,Простынь 2,Текстиль,2,2100,0
205,21Uzp3MNvA,Крот средство от засоров,Бытовая химия,4,120,12
206,21I7Cvb5Or,Канцелярский нож,Канцтовары,3,80,3
207,21I7Cvb5Or,Полотенце бол,Текстиль,1,1100,0
208,21bysW4clW,Малярный скотч,Канцтовары,2,60,0
209,21bysW4clW,Стакан синий,Посуда,2,220,0
210,21C3biF8yF,Стакан черный,Посуда,5,220,0
211,21C3biF8yF,Канцелярский нож,Канцтовары,5,80,0
212,21KnJsqfhK,Отвертка - бол,Инструменты,5,130,0
213,21KnJsqfhK,Канцелярский нож,Канцтовары,1,80,0
214,21otLpRe19,Стакан черный,Посуда,5,220,11
215,21otLpRe19,Отвертка - бол,Инструменты,3,130,0
216,21lEaCpPhL,Простынь 2,Текстиль,3,2100,11
217,2124U49Z4z,Простынь 1,Текстиль,1,1200,0
218,2124U49Z4z,Ручка красная,Канцтовары,4,50,2
219,21Sgy58SvN,Отвертка + бол,Инструменты,4,130,0
220,21Sgy58SvN,Плоскогубцы,Инструменты,5,320,0
221,21aHjkdVgB,Пододеяльник 1,Текстиль,4,1500,15
222,21aHjkdVgB,Fairy моющее средство,Бытовая химия,3,150,0
223,21bMiAIbIy,Наволочка прямоугольная,Текстиль,3,650,0
224,21bMiAIbIy,Набор блюдец,Посуда,3,470,11
225,21wq1CeX5K,Пододеяльник 1,Текстиль,3,1500,3
226,21wq1CeX5K,Наволочка квадратная,Текстиль,2,600,10
227,21WaVTxbWj,Ручка красная,Канцтовары,3,50,0
228,2155kM95wV,Пододеяльник 1,Текстиль,5,1500,14
229,2155kM95wV,Отвертка - бол,Инструменты,2,130,0
230,21aHgC5278,AOS моющее средство,Бытовая химия,4,130,0
231,21JeD5xKNe,Наволочка квадратная,Текстиль,5,600,0
232,21YRH9pCsp,Простынь 1.5,Текстиль,5,1500,0
233,21ALqK3cdI,Тарелка бол,Посуда,3,220,2
234,21ALqK3cdI,Comet чистящее средство,Бытовая химия,4,170,3
235,21YVShEGKQ,Отвертка + бол,Инструменты,5,130,0
236,21YVShEGKQ,Наволочка квадратная,Текстиль,3,600,0
237,213Il81LcX,Простынь 1,Текстиль,5,1200,0
238,21rjTHwAZP,Плоскогубцы,Инструменты,3,320,0
239,21rjTHwAZP,Бокорезы,Инструменты,1,300,0
240,21gtlSyx4o,Стакан синий,Посуда,4,220,0
241,21gtlSyx4o,Отвертка + бол,Инструменты,1,130,9
242,219J0nbgzq,Ручка красная,Канцтовары,5,50,0
243,219J0nbgzq,Малярный скотч,Канцтовары,4,60,3
244,21TEtanFLA,Бокорезы,Инструменты,5,300,12
245,21TEtanFLA,Ручка зеленая,Канцтовары,5,50,6
246,21pPRvKhIS,Простынь 1,Текстиль,1,1200,0
247,21pPRvKhIS,Набор кастрюль,Посуда,5,3500,4
248,215v5NdZLV,Пододеяльник 1.5,Текстиль,5,1700,0
249,215v5NdZLV,Comet чистящее средство,Бытовая химия,5,170,4
250,21F7N54fvZ,Стакан черный,Посуда,1,220,0
251,21zbDrx1qu,Пододеяльник 1.5,Текстиль,3,1700,10
252,21boh2K7Yh,Наволочка прямоугольная,Текстиль,2,650,0
253,21boh2K7Yh,Крот средство от засоров,Бытовая химия,4,120,15
254,21z6pMnAqw,AOS моющее средство,Бытовая химия,1,130,0
255,21YJUh1Iuz,Тарелка мал,Посуда,4,150,0
256,212R9xedqg,Ручка красная,Канцтовары,1,50,6
257,21cf1eRtAe,Простынь 2,Текстиль,3,2100,0
258,21omM8442i,Пододеяльник 1,Текстиль,5,1500,5
259,21V5q8M2oW,Отвертка - бол,Инструменты,2,130,0
260,21U4aBU9bb,Пододеяльник 1.5,Текстиль,5,1700,11
261,214wd5WqPu,Набор блюдец,Посуда,5,470,0
262,214wd5WqPu,Стакан черный,Посуда,1,220,6
263,21cjODmaAw,Отвертка - бол,Инструменты,4,130,4
264,21cjODmaAw,Отвертка + мал,Инструменты,2,80,3
265,21SVKxYMtk,Ручка синяя,Канцтовары,3,50,0
266,21Ubj0eek5,Наволочка квадратная,Текстиль,2,600,0
267,21Ubj0eek5,Отвертка - мал,Инструменты,5,80,0
268,21BS81D0Yw,Пододеяльник 1,Текстиль,4,1500,0
269,21645vdZBB,Тарелка мал,Посуда,5,150,0
270,21645vdZBB,Стакан черный,Посуда,5,220,0
271,21ZsW7C6xj,Набор блюдец,Посуда,2,470,0
272,21YBk6P5d3,Fairy моющее средство,Бытовая химия,3,150,0
273,21YBk6P5d3,Тарелка бол,Посуда,4,220,0
274,21PAgnvEwV,Набор кастрюль,Посуда,3,3500,0
275,21PAgnvEwV,Отвертка + мал,Инструменты,1,80,0
276,21LcAqZRqJ,Отвертка - бол,Инструменты,4,130,0
277,21LcAqZRqJ,Наволочка прямоугольная,Текстиль,2,650,6
278,21wVIbLcDG,Пододеяльник 2,Текстиль,1,2200,15
279,21wVIbLcDG,Простынь 1,Текстиль,1,1200,3
280,21zbVXV7I6,Наволочка квадратная,Текстиль,2,600,12
281,21qt0OCo07,Тарелка мал,Посуда,2,150,0
282,21lagm03Yu,Наволочка квадратная,Текстиль,2,600,7
283,215dzGKx8L,Простынь 2,Текстиль,3,2100,0
284,21cBsKcjT8,Fairy моющее средство,Бытовая химия,3,150,0
285,21hINCIggq,Плоскогубцы,Инструменты,3,320,2
286,21rP9S3MNp,Отвертка - бол,Инструменты,5,130,0
287,21rP9S3MNp,Fairy моющее средство,Бытовая химия,4,150,10
288,21lObzB0Ss,Отвертка - бол,Инструменты,5,130,0
289,21GsIxav8h,Ручка синяя,Канцтовары,5,50,13
290,21GsIxav8h,Ручка красная,Канцтовары,2,50,4
291,21Uwl07naO,Набор блюдец,Посуда,1,470,2
292,21Uwl07naO,Полотенце бол,Текстиль,2,1100,0
293,21NZgMBWur,Малярный скотч,Канцтовары,3,60,4
294,214vytB2lU,Стакан черный,Посуда,5,220,0
295,21nXTeeAXO,Пододеяльник 1,Текстиль,2,1500,0
296,21cQa7qqul,Крот средство от засоров,Бытовая химия,4,120,0
297,21cQa7qqul,Полотенце мал,Текстиль,3,500,0
298,21uED1KNQd,Пододеяльник 2,Текстиль,5,2200,1
299,21d3jaEMPT,Отвертка + мал,Инструменты,5,80,0
300,21d3jaEMPT,Полотенце мал,Текстиль,3,500,0
301,218jipAJrQ,Малярный скотч,Канцтовары,2,60,14
302,218jipAJrQ,Отвертка + мал,Инструменты,2,80,3
303,21EAZG1seQ,Пододеяльник 2,Текстиль,5,2200,14
304,21EAZG1seQ,Бумага 100 листов,Канцтовары,4,600,0
305,21HFt60Nu5,Канцелярский нож,Канцтовары,4,80,0
306,21Z2rNJqH0,Наволочка квадратная,Текстиль,4,600,0
307,21T8vuKVCM,Пододеяльник 1,Текстиль,1,1500,7
308,21T8vuKVCM,Ручка зеленая,Канцтовары,2,50,0
309,21HozlaOMd,Отвертка - мал,Инструменты,1,80,0
310,21HozlaOMd,Бокорезы,Инструменты,1,300,5
311,21z7atNwNG,Отвертка + мал,Инструменты,2,80,15
312,21u2Y8iBEb,Ручка синяя,Канцтовары,4,50,0
313,21u2Y8iBEb,Comet чистящее средство,Бытовая химия,2,170,9
314,21uUShG3dG,Тарелка бол,Посуда,5,220,0
315,21uUShG3dG,Comet чистящее средство,Бытовая химия,1,170,2
316,21gnC8LR7t,Пододеяльник 1.5,Текстиль,2,1700,15
317,21gnC8LR7t,Ручка синяя,Канцтовары,2,50,0
318,21wzuO2FSS,Набор блюдец,Посуда,1,470,5
319,21MqmCsMoG,Отвертка + бол,Инструменты,5,130,11
320,2157l4LfzU,Бокорезы,Инструменты,3,300,0
321,21rFRzc2ZX,Пододеяльник 1,Текстиль,2,1500,9
322,21fuw1Hun4,Пододеяльник 1.5,Текстиль,4,1700,7
323,21fuw1Hun4,Отвертка + бол,Инструменты,2,130,0
324,21z0A461AL,Бокорезы,Инструменты,5,300,0
325,213RKa9etg,Ручка синяя,Канцтовары,2,50,0
326,21zIfeej8u,Канцелярский нож,Канцтовары,1,80,0
327,21RUxcZYnO,Отвертка - бол,Инструменты,4,130,6
328,21xss8OQGt,Пододеяльник 1,Текстиль,1,1500,0
329,21yTpO9DCy,Полотенце бол,Текстиль,2,1100,10
330,21IqyIqBjE,Пододеяльник 1,Текстиль,2,1500,0
331,21IqyIqBjE,Отвертка - мал,Инструменты,1,80,0
332,21E4qVvCRo,Бокорезы,Инструменты,4,300,0
333,21EmdYMyaS,Отвертка + мал,Инструменты,4,80,0
334,21xwibNtBm,Тарелка мал,Посуда,1,150,0
335,21xwibNtBm,Отвертка - бол,Инструменты,2,130,0
336,21yw5GCJ6q,Comet чистящее средство,Бытовая химия,3,170,11
337,21yw5GCJ6q,Канцелярский нож,Канцтовары,1,80,0
338,21uaKORucg,Тарелка мал,Посуда,5,150,0
339,21uaKORucg,Пододеяльник 1,Текстиль,4,1500,10
340,21VjWFuqzP,Канцелярский нож,Канцтовары,5,80,11
341,21VjWFuqzP,Ручка зеленая,Канцтовары,3,50,0
342,21YVc0zYUp,Наволочка прямоугольная,Текстиль,4,650,0
343,21YVc0zYUp,Бумага 100 листов,Канцтовары,4,600,0
344,21Uhu3r5L3,AOS моющее средство,Бытовая химия,2,130,0
345,21Uhu3r5L3,Отвертка + мал,Инструменты,1,80,0
346,21cLq25rAb,Отвертка - мал,Инструменты,5,80,2
347,217MeAxVbL,Бумага 100 листов,Канцтовары,2,600,0
348,21kpbcAUEj,Полотенце бол,Текстиль,2,1100,0
349,21kpbcAUEj,Пододеяльник 2,Текстиль,4,2200,0
350,21ffAm0K5Z,Простынь 1.5,Текстиль,4,1500,0
351,219eV8EN9W,Полотенце бол,Текстиль,3,1100,0
352,21ZsEL8SaD,Отвертка + мал,Инструменты,1,80,0
353,21ZsEL8SaD,Набор кастрюль,Посуда,2,3500,0
354,21g4JB9un3,Отвертка + бол,Инструменты,1,130,6
355,21bqRtTxy3,Отвертка - мал,Инструменты,1,80,14
356,21XnsnUzeJ,Отвертка - бол,Инструменты,5,130,0
357,21XnsnUzeJ,Канцелярский нож,Канцтовары,4,80,3
358,21mvpT2DPo,Пододеяльник 1,Текстиль,2,1500,7
359,21mvpT2DPo,Простынь 1.5,Текстиль,5,1500,14
360,21sgrVBINp,Полотенце бол,Текстиль,2,1100,0
361,21303mKcZO,Канцелярский нож,Канцтовары,4,80,0
362,21LVK6WSqu,Набор блюдец,Посуда,4,470,11
363,21LVK6WSqu,Полотенце мал,Текстиль,5,500,0
364,21rz0NNsfn,Отвертка - мал,Инструменты,1,80,0
365,21rz0NNsfn,Набор кастрюль,Посуда,4,3500,0
366,21V1SPQ9cY,Тарелка бол,Посуда,3,220,0
367,21NdnzBRTP,Отвертка - бол,Инструменты,4,130,0
368,21YUIn3R87,Fairy моющее средство,Бытовая химия,4,150,9
369,21bip8IqyY,Отвертка + бол,Инструменты,1,130,0
370,218wPGgkuo,Отвертка - мал,Инструменты,2,80,0
371,218wPGgkuo,Ручка зеленая,Канцтовары,3,50,11
372,219sn0EVHL,Бумага 100 листов,Канцтовары,5,600,0
373,219sn0EVHL,Пододеяльник 1,Текстиль,4,1500,0
374,21ohFpvXGt,Наволочка прямоугольная,Текстиль,5,650,5
375,21kKnzpHmd,Простынь 1.5,Текстиль,1,1500,0
376,21kKnzpHmd,Пододеяльник 1,Текстиль,3,1500,0
377,21JGDgwuY2,Отвертка + бол,Инструменты,4,130,0
378,210CT29kmb,Набор блюдец,Посуда,5,470,0
379,210CT29kmb,Пододеяльник 1,Текстиль,4,1500,0
380,21xD2suct1,Пододеяльник 1.5,Текстиль,2,1700,7
381,21xD2suct1,Набор кастрюль,Посуда,2,3500,0
382,21uxwBIu0k,Крот средство от засоров,Бытовая химия,3,120,7
383,21jrK6gu2W,Малярный скотч,Канцтовары,1,60,0
384,21jrK6gu2W,Полотенце бол,Текстиль,1,1100,0
385,21CqKnAjt5,Бокорезы,Инструменты,4,300,0
386,21CqKnAjt5,Ручка зеленая,Канцтовары,2,50,1
387,21gQ51RtZd,Пододеяльник 2,Текстиль,3,2200,0
388,21OC5jT7Pj,Отвертка + мал,Инструменты,2,80,0
389,21kzZVmDya,Тарелка мал,Посуда,2,150,0
390,21kzZVmDya,Простынь 2,Текстиль,1,2100,0
391,21seU6I3n6,Comet чистящее средство,Бытовая химия,2,170,0
392,21seU6I3n6,Отвертка + бол,Инструменты,2,130,0
393,21UZ07ag4c,Набор кастрюль,Посуда,2,3500,0
394,21UZ07ag4c,Ручка зеленая,Канцтовары,3,50,13
395,21O6TCacw3,Стакан синий,Посуда,4,220,8
396,21B2xxF3R6,Набор кастрюль,Посуда,2,3500,14
397,21YV7mNKX9,Пододеяльник 1.5,Текстиль,4,1700,5
398,21YV7mNKX9,Comet чистящее средство,Бытовая химия,1,170,0
399,21YHBOFdOl,Пододеяльник 1,Текстиль,5,1500,0
400,21chJnfRt1,Отвертка + бол,Инструменты,5,130,0
401,21M4NZ6wQL,Плоскогубцы,Инструменты,3,320,0
402,21M4NZ6wQL,Набор кастрюль,Посуда,3,3500,0
403,21rb6WsB7T,Простынь 1.5,Текстиль,5,1500,0
404,21tHZHbrZZ,Наволочка квадратная,Текстиль,2,600,0
405,219WYmXd6m,Наволочка прямоугольная,Текстиль,1,650,6
406,21QBwKNJs6,Простынь 1.5,Текстиль,5,1500,11
407,21nPJm8h2T,AOS моющее средство,Бытовая химия,5,130,6
408,214G4qQfuF,Fairy моющее средство,Бытовая химия,3,150,13
409,214G4qQfuF,Бумага 100 листов,Канцтовары,5,600,0
410,21mvQ1p9rT,Ручка синяя,Канцтовары,1,50,0
411,21mvQ1p9rT,Тарелка бол,Посуда,4,220,2
412,21EsrGiTeB,Набор блюдец,Посуда,3,470,15
413,21n4YBZ1w7,Отвертка - мал,Инструменты,5,80,0
414,21NAqi4Exw,Бумага 100 листов,Канцтовары,4,600,0
415,21FSmMHCZj,Канцелярский нож,Канцтовары,5,80,0
416,21FSmMHCZj,Отвертка - мал,Инструменты,3,80,11
417,21xcaSKn50,Стакан черный,Посуда,3,220,11
418,21MkY8SnLP,Comet чистящее средство,Бытовая химия,1,170,0
419,21MkY8SnLP,Пододеяльник 2,Текстиль,5,2200,0
420,21tI93SfH3,Плоскогубцы,Инструменты,4,320,0
421,21tI93SfH3,Бокорезы,Инструменты,1,300,0
