,doc_id,item,category,amount,price,discount
91,13FLCxwb0J,Канцелярский нож,Канцтовары,1,80,14
92,13FLCxwb0J,Отвертка + бол,Инструменты,3,130,9
93,13RUux8aKG,Пододеяльник 1,Текстиль,1,1500,0
94,13gmPVck92,Отвертка - мал,Инструменты,2,80,7
95,13wX7ePeIo,AOS моющее средство,Бытовая химия,1,130,0
96,13wX7ePeIo,Пододеяльник 2,Текстиль,1,2200,6
97,13NmMosO2S,Пододеяльник 1,Текстиль,4,1500,2
98,13NMdPj7LW,Простынь 1,Текстиль,3,1200,0
99,13NMdPj7LW,Ручка синяя,Канцтовары,4,50,0
100,13Kk3jBrjc,Пододеяльник 1,Текстиль,2,1500,0
101,13Kk3jBrjc,Тарелка мал,Посуда,3,150,0
102,13RVBPcq4F,Ручка красная,Канцтовары,3,50,0
103,13RVBPcq4F,Бумага 100 листов,Канцтовары,2,600,0
104,13eZE8d2Lv,Ручка красная,Канцтовары,5,50,0
105,13eTqTB2wV,Наволочка квадратная,Текстиль,2,600,0
106,13JQxmHhR8,AOS моющее средство,Бытовая химия,1,130,15
107,13JQxmHhR8,Отвертка + мал,Инструменты,1,80,0
108,13taYF1QQ1,Канцелярский нож,Канцтовары,4,80,14
109,13kWodSGcp,Малярный скотч,Канцтовары,4,60,0
110,13kWodSGcp,Ручка зеленая,Канцтовары,2,50,0
111,13SEG2OLwY,Пододеяльник 1,Текстиль,3,1500,0
112,13ln57ekQX,Ручка красная,Канцтовары,3,50,0
113,13ln57ekQX,Полотенце мал,Текстиль,3,500,6
114,137l9vkG0F,AOS моющее средство,Бытовая химия,4,130,6
115,137l9vkG0F,Пододеяльник 2,Текстиль,4,2200,12
116,139R1kK15E,Простынь 1,Текстиль,3,1200,0
117,139R1kK15E,Крот средство от засоров,Бытовая химия,2,120,14
118,1359F51lBu,Ручка красная,Канцтовары,4,50,4
119,1359F51lBu,Плоскогубцы,Инструменты,2,320,0
120,13qF2w2PyA,Стакан черный,Посуда,1,220,0
121,13qF2w2PyA,Простынь 2,Текстиль,4,2100,6
122,13cazTxgaD,Стакан синий,Посуда,5,220,0
123,13GxsSH1jm,Тарелка бол,Посуда,1,220,0
124,13GxsSH1jm,Отвертка - мал,Инструменты,1,80,0
125,138lgc0WVS,Пододеяльник 1,Текстиль,5,1500,0
126,139UDi2DDj,Набор блюдец,Посуда,1,470,0
127,139UDi2DDj,Крот средство от засоров,Бытовая химия,1,120,0
128,13hWVrspEt,AOS моющее средство,Бытовая химия,1,130,0
129,13hWVrspEt,Пододеяльник 1.5,Текстиль,3,1700,0
130,13NFJrLxtl,Простынь 1.5,Текстиль,4,1500,0
131,13TaZ2dBlr,Стакан синий,Посуда,1,220,0
132,13l1VeW3qt,Плоскогубцы,Инструменты,5,320,0
133,1318Owuj3p,Наволочка прямоугольная,Текстиль,3,650,0
134,1318Owuj3p,Крот средство от засоров,Бытовая химия,3,120,0
135,13Ngp9mOWK,Набор блюдец,Посуда,5,470,12
136,13uhfCw4N5,Отвертка - мал,Инструменты,5,80,9
137,13wPZErLNU,Полотенце бол,Текстиль,1,1100,0
138,13wPZErLNU,AOS моющее средство,Бытовая химия,1,130,0
139,13mVT4blSS,Наволочка квадратная,Текстиль,2,600,0
140,13mVT4blSS,Простынь 1,Текстиль,2,1200,7
141,13WB3nftKI,Бумага 100 листов,Канцтовары,3,600,0
142,13WB3nftKI,Простынь 1.5,Текстиль,5,1500,0
143,137Qcc5mQ6,Набор кастрюль,Посуда,2,3500,0
144,137Qcc5mQ6,Плоскогубцы,Инструменты,3,320,1
145,13gVs9HNQ5,Comet чистящее средство,Бытовая химия,3,170,0
146,13KOw86lr9,Бумага 100 листов,Канцтовары,2,600,3
147,13yYZOQFuG,Стакан черный,Посуда,5,220,0
148,13s5sEvKmm,Fairy моющее средство,Бытовая химия,3,150,8
149,13WFTmO9kr,Пододеяльник 2,Текстиль,3,2200,15
150,13WFTmO9kr,Ручка зеленая,Канцтовары,1,50,0
151,1379s7W0Fl,Пододеяльник 1.5,Текстиль,5,1700,0
152,1379s7W0Fl,Тарелка бол,Посуда,2,220,0
153,139GhmKf7g,Отвертка + мал,Инструменты,1,80,0
154,139GhmKf7g,Отвертка + бол,Инструменты,3,130,1
155,13TrMalcGe,Тарелка мал,Посуда,4,150,0
156,13dy828Bv1,Бумага 100 листов,Канцтовары,2,600,0
157,13dy828Bv1,Полотенце бол,Текстиль,3,1100,0
158,13uAgar8Yq,Простынь 1,Текстиль,4,1200,9
159,13iwsT83xH,Простынь 2,Текстиль,1,2100,0
160,13vNUVNGbO,Плоскогубцы,Инструменты,3,320,0
161,13Yehf7C9x,Полотенце бол,Текстиль,3,1100,12
162,13Yehf7C9x,Comet чистящее средство,Бытовая химия,2,170,0
163,13JmIcHQaW,Пододеяльник 1.5,Текстиль,1,1700,1
164,13gGHIDdwH,Наволочка квадратная,Текстиль,2,600,0
165,13ipT4HU3m,Плоскогубцы,Инструменты,1,320,5
166,13hTsRJUaT,Ручка красная,Канцтовары,1,50,0
167,13hTsRJUaT,Полотенце мал,Текстиль,3,500,0
168,13PL0McXkb,Стакан черный,Посуда,3,220,0
169,13PL0McXkb,Тарелка мал,Посуда,4,150,12
170,13oZjWZPSN,Пододеяльник 1.5,Текстиль,3,1700,13
171,13u1zlW6rS,Канцелярский нож,Канцтовары,4,80,11
172,13u1zlW6rS,AOS моющее средство,Бытовая химия,4,130,0
173,13FiVWMi6j,Ручка синяя,Канцтовары,3,50,0
174,13FvS775xH,Плоскогубцы,Инструменты,5,320,0
175,13jrhYPxVd,Канцелярский нож,Канцтовары,2,80,0
176,13OKHjOH3B,Бокорезы,Инструменты,5,300,0
177,13OKHjOH3B,Отвертка - бол,Инструменты,1,130,0
178,13NzIjS3zD,Бокорезы,Инструменты,3,300,0
179,13XG8K6fMl,Отвертка + бол,Инструменты,3,130,0
180,13XG8K6fMl,Канцелярский нож,Канцтовары,5,80,6
181,13NcaMui0M,Ручка зеленая,Канцтовары,5,50,0
182,13IWgu8qwH,Ручка красная,Канцтовары,2,50,0
183,13EeNTrZEi,Простынь 2,Текстиль,4,2100,12
184,13EeNTrZEi,Простынь 1.5,Текстиль,2,1500,0
185,132C6WAPg0,Набор кастрюль,Посуда,1,3500,0
186,132C6WAPg0,Ручка красная,Канцтовары,5,50,1
187,13eKR44NMN,Полотенце бол,Текстиль,3,1100,0
188,13eKR44NMN,Набор блюдец,Посуда,2,470,2
189,13YQ2pIViG,Набор кастрюль,Посуда,5,3500,0
190,13YQ2pIViG,Ручка синяя,Канцтовары,5,50,0
191,13aU9GMjKx,AOS моющее средство,Бытовая химия,2,130,3
192,13aU9GMjKx,Отвертка - мал,Инструменты,3,80,0
193,13lUSt4lQu,Comet чистящее средство,Бытовая химия,5,170,11
194,13VWXcKkUl,Стакан синий,Посуда,5,220,0
195,13xINBMVeD,Тарелка бол,Посуда,1,220,3
196,13ju8Brxww,Наволочка квадратная,Текстиль,4,600,15
197,13ZdN7NE0O,Набор блюдец,Посуда,3,470,0
198,13UgaAHJ0T,Comet чистящее средство,Бытовая химия,4,170,5
199,13ylFPmfqo,Стакан синий,Посуда,2,220,0
200,13ylFPmfqo,Отвертка + бол,Инструменты,4,130,0
201,13JGoLJB0H,Простынь 2,Текстиль,2,2100,0
202,13FqiCyh8E,Наволочка квадратная,Текстиль,3,600,0
203,135jfkN1xi,Плоскогубцы,Инструменты,2,320,0
204,13KaoS4sw5,Fairy моющее средство,Бытовая химия,5,150,12
205,13d03Os19P,Стакан черный,Посуда,2,220,0
206,13J3BC32bj,Тарелка мал,Посуда,4,150,0
207,13J3BC32bj,Простынь 1.5,Текстиль,4,1500,5
208,13GOSQ40If,AOS моющее средство,Бытовая химия,3,130,0
209,13GOSQ40If,Fairy моющее средство,Бытовая химия,5,150,7
210,13Ax5ToZCy,Стакан черный,Посуда,4,220,0
211,13Ax5ToZCy,Пододеяльник 1,Текстиль,2,1500,0
212,13vWLh5TUO,Тарелка мал,Посуда,4,150,5
213,13vWLh5TUO,Набор блюдец,Посуда,2,470,0
214,13XnqCg9C8,Отвертка + бол,Инструменты,4,130,0
215,13XnqCg9C8,Отвертка - мал,Инструменты,1,80,0
216,13MmuiwUpp,Плоскогубцы,Инструменты,5,320,13
217,13h6GRnWY3,Ручка зеленая,Канцтовары,1,50,0
218,13f2DqEhiu,Пододеяльник 2,Текстиль,2,2200,0
219,13i5rKK2AX,Отвертка - бол,Инструменты,5,130,1
220,13i5rKK2AX,Ручка зеленая,Канцтовары,2,50,0
221,13INSWG5fu,Простынь 1,Текстиль,2,1200,0
222,13QodhGFPu,Пододеяльник 1,Текстиль,5,1500,2
223,13a9u4rRbm,Плоскогубцы,Инструменты,4,320,4
224,133PZSAKcD,Ручка синяя,Канцтовары,4,50,13
225,13oFc04UUb,Простынь 1.5,Текстиль,4,1500,14
226,139gU55Mpp,Пододеяльник 2,Текстиль,2,2200,6
227,13PRYYU5zz,Тарелка мал,Посуда,4,150,0
228,13PRYYU5zz,Полотенце бол,Текстиль,5,1100,0
229,13JF0gRCXy,Бокорезы,Инструменты,4,300,15
230,13JF0gRCXy,Канцелярский нож,Канцтовары,2,80,13
231,13oLGdWFHk,Крот средство от засоров,Бытовая химия,4,120,3
232,13iOV0ov8N,Comet чистящее средство,Бытовая химия,5,170,0
233,13W9VIbfHM,Fairy моющее средство,Бытовая химия,2,150,7
234,13W9VIbfHM,Простынь 1,Текстиль,4,1200,0
235,13hl0FkThJ,Наволочка прямоугольная,Текстиль,3,650,0
236,13hl0FkThJ,Стакан черный,Посуда,3,220,0
237,13xpnQMJwc,Ручка синяя,Канцтовары,3,50,12
238,13xpnQMJwc,Простынь 1,Текстиль,5,1200,0
239,130Ai6LKBb,Простынь 1.5,Текстиль,4,1500,7
240,130Ai6LKBb,Набор кастрюль,Посуда,5,3500,0
241,13m4hk4kV6,Простынь 1,Текстиль,1,1200,2
242,13m4hk4kV6,Малярный скотч,Канцтовары,2,60,0
243,13GyxQQyt8,Отвертка + бол,Инструменты,3,130,3
244,13AqG5eYhS,Простынь 1.5,Текстиль,5,1500,0
245,13AqG5eYhS,Ручка синяя,Канцтовары,3,50,0
246,13UKDaVLDH,Отвертка + мал,Инструменты,4,80,0
247,13q9jwVSO1,Тарелка мал,Посуда,2,150,2
248,13q9jwVSO1,Ручка красная,Канцтовары,1,50,0
249,13sOOJImWP,Тарелка мал,Посуда,4,150,0
250,13nis9xEGb,Тарелка бол,Посуда,3,220,0
251,13nis9xEGb,Канцелярский нож,Канцтовары,2,80,10
252,13VGF0BTaT,Пододеяльник 1.5,Текстиль,4,1700,0
253,13aiaS1qvm,Пододеяльник 2,Текстиль,2,2200,0
254,13oA9edQGM,Полотенце бол,Текстиль,1,1100,0
255,13VZFbeyJO,Тарелка мал,Посуда,4,150,0
256,13kZxTx647,Крот средство от засоров,Бытовая химия,3,120,0
257,13kZxTx647,AOS моющее средство,Бытовая химия,4,130,0
258,13XELhpgKk,Стакан черный,Посуда,2,220,0
259,138dt6eDDR,Ручка зеленая,Канцтовары,1,50,0
260,137N0C4cnU,Comet чистящее средство,Бытовая химия,5,170,0
261,13FVaHwVqx,Набор блюдец,Посуда,4,470,4
262,13FVaHwVqx,Малярный скотч,Канцтовары,4,60,0
263,13PNOW4mKJ,Бокорезы,Инструменты,2,300,6
264,13PNOW4mKJ,Наволочка прямоугольная,Текстиль,4,650,0
265,13RmrbxvCH,Отвертка - бол,Инструменты,5,130,2
266,136d50F6R4,Малярный скотч,Канцтовары,3,60,0
267,136d50F6R4,Стакан синий,Посуда,3,220,5
268,13Mb6PARHo,Fairy моющее средство,Бытовая химия,1,150,0
269,13Mb6PARHo,Пододеяльник 2,Текстиль,4,2200,0
270,138KRCI5z0,Наволочка прямоугольная,Текстиль,2,650,2
271,13dkGxybza,Пододеяльник 1,Текстиль,4,1500,0
272,13dkGxybza,Ручка красная,Канцтовары,4,50,0
273,13Vp1hslMO,Набор блюдец,Посуда,1,470,0
274,13Vp1hslMO,Пододеяльник 1,Текстиль,1,1500,0
275,13NCQYN06y,Ручка красная,Канцтовары,3,50,0
276,13NCQYN06y,Наволочка прямоугольная,Текстиль,2,650,0
277,13rUhdFlVx,Малярный скотч,Канцтовары,1,60,0
278,13rUhdFlVx,Бокорезы,Инструменты,3,300,0
279,13yyDuTakE,Малярный скотч,Канцтовары,5,60,4
280,13AzZ7RcEh,Пододеяльник 1,Текстиль,5,1500,0
281,13AzZ7RcEh,Стакан синий,Посуда,3,220,0
282,13eknCdvJC,Тарелка бол,Посуда,5,220,0
283,13eknCdvJC,AOS моющее средство,Бытовая химия,1,130,0
284,13E0P8rbh7,Полотенце бол,Текстиль,3,1100,0
285,13bPVU2I5S,Плоскогубцы,Инструменты,5,320,0
286,13z4QiFFLO,Ручка синяя,Канцтовары,2,50,0
287,13z4QiFFLO,Канцелярский нож,Канцтовары,5,80,0
288,13l0q3AE5g,Плоскогубцы,Инструменты,1,320,0
289,13g24jZvHY,Простынь 1.5,Текстиль,1,1500,0
290,13g24jZvHY,Ручка зеленая,Канцтовары,4,50,0
291,13yFPYgFxh,Тарелка мал,Посуда,3,150,0
292,13yFPYgFxh,Fairy моющее средство,Бытовая химия,3,150,13
293,13J5qbsn7s,Пододеяльник 2,Текстиль,3,2200,9
294,13ZnCM4XSd,Простынь 1.5,Текстиль,3,1500,0
295,136AZ5DlFh,Отвертка + мал,Инструменты,3,80,14
296,13hIID8mlJ,Канцелярский нож,Канцтовары,3,80,0
297,13U1MN9jUK,Ручка красная,Канцтовары,2,50,0
298,13U1MN9jUK,Плоскогубцы,Инструменты,2,320,5
299,13o0st8PUm,Стакан синий,Посуда,1,220,0
300,13rHuZ3lLp,Малярный скотч,Канцтовары,1,60,0
301,13rHuZ3lLp,Тарелка мал,Посуда,2,150,0
302,13ZPZ6tpOG,Отвертка + бол,Инструменты,2,130,7
303,13ZPZ6tpOG,Крот средство от засоров,Бытовая химия,5,120,0
304,13TA8sH5ZH,Простынь 1.5,Текстиль,3,1500,0
305,13TA8sH5ZH,Fairy моющее средство,Бытовая химия,4,150,0
306,13ltHcIrbn,Набор блюдец,Посуда,4,470,0
307,1383wDDeRg,Крот средство от засоров,Бытовая химия,5,120,9
308,13o4518bqJ,AOS моющее средство,Бытовая химия,3,130,0
309,13o4518bqJ,Малярный скотч,Канцтовары,1,60,1
310,13cXTYwAIn,Бокорезы,Инструменты,1,300,8
311,13jf4g48am,Простынь 2,Текстиль,2,2100,5
312,13bZeRo1eZ,Пододеяльник 1.5,Текстиль,5,1700,10
313,13bZeRo1eZ,Наволочка прямоугольная,Текстиль,3,650,0
314,13nEKePx1h,Тарелка мал,Посуда,1,150,0
315,13IHtBZZNZ,Бумага 100 листов,Канцтовары,5,600,1
316,13IHtBZZNZ,Ручка зеленая,Канцтовары,3,50,4
317,13NI4pWsjr,Канцелярский нож,Канцтовары,3,80,0
318,13l1o9LBM4,Бумага 100 листов,Канцтовары,2,600,0
319,132eJwmMjT,Полотенце бол,Текстиль,1,1100,0
320,13FK4LVHdG,Ручка синяя,Канцтовары,4,50,3
321,13FK4LVHdG,Бокорезы,Инструменты,5,300,0
322,13NgeczA8e,Стакан черный,Посуда,4,220,0
323,13RnuKwCxz,Полотенце мал,Текстиль,3,500,0
324,13RnuKwCxz,Крот средство от засоров,Бытовая химия,2,120,0
325,13MsV6l5zg,Полотенце бол,Текстиль,4,1100,0
326,13heIyXNbV,Малярный скотч,Канцтовары,5,60,0
327,13t86hdGS3,Наволочка квадратная,Текстиль,3,600,3
328,13Ge42Olz5,Бумага 100 листов,Канцтовары,2,600,0
329,13rb9g26gE,Простынь 1.5,Текстиль,4,1500,0
330,136XdHyem3,Стакан черный,Посуда,1,220,0
331,136XdHyem3,Крот средство от засоров,Бытовая химия,4,120,0
332,13MCo2ckcC,Стакан черный,Посуда,3,220,0
333,13N0evQwb2,Стакан синий,Посуда,2,220,0
334,13S8HGlU3p,Наволочка квадратная,Текстиль,5,600,10
335,13GM7JTjEJ,Пододеяльник 2,Текстиль,1,2200,0
336,13Lxuo8xVO,Набор блюдец,Посуда,2,470,10
337,13Lxuo8xVO,Малярный скотч,Канцтовары,2,60,3
338,13cgoVwXAY,AOS моющее средство,Бытовая химия,5,130,0
339,13cgoVwXAY,Полотенце бол,Текстиль,1,1100,3
340,132vxFaHdM,Плоскогубцы,Инструменты,3,320,0
341,13UiudOxzF,Полотенце бол,Текстиль,1,1100,8
342,13UiudOxzF,Comet чистящее средство,Бытовая химия,5,170,13
343,13oZvaoQaF,Набор кастрюль,Посуда,4,3500,5
344,13oZvaoQaF,Отвертка + бол,Инструменты,5,130,9
345,13rm9HQJ3v,Тарелка мал,Посуда,4,150,2
346,13PEVHJDeH,Отвертка + бол,Инструменты,2,130,0
347,135SmlRUlr,Отвертка - мал,Инструменты,5,80,7
348,13o6Pj7bkx,Стакан черный,Посуда,4,220,0
349,13o6Pj7bkx,Тарелка мал,Посуда,2,150,2
350,13E5K5Mgfk,Ручка зеленая,Канцтовары,5,50,0
351,13E5K5Mgfk,Набор блюдец,Посуда,3,470,5
352,13hajaf3DA,Тарелка бол,Посуда,3,220,0
353,13qR7t2v1T,Отвертка + бол,Инструменты,3,130,8
354,13yraw8ddG,Ручка красная,Канцтовары,2,50,0
355,13tP4clp1R,Пододеяльник 2,Текстиль,4,2200,2
356,13aq88q3o0,Comet чистящее средство,Бытовая химия,3,170,0
357,13JL0hT8EK,Стакан синий,Посуда,1,220,0
358,130ns6p9Q9,AOS моющее средство,Бытовая химия,2,130,0
359,13KHEO5zPH,Наволочка прямоугольная,Текстиль,2,650,0
360,13F8tGf014,Простынь 1.5,Текстиль,3,1500,3
361,13F8tGf014,Набор кастрюль,Посуда,1,3500,0
362,13qxFJydBZ,Стакан черный,Посуда,3,220,6
363,13qxFJydBZ,Наволочка прямоугольная,Текстиль,4,650,0
364,13ewLmzTbq,Простынь 1.5,Текстиль,5,1500,8
365,13ewLmzTbq,Бумага 100 листов,Канцтовары,5,600,0
366,13RREIWQ0M,Простынь 2,Текстиль,4,2100,10
367,13BuUUWPEO,Бокорезы,Инструменты,4,300,0
368,137FPUgmTa,Отвертка - бол,Инструменты,4,130,0
369,137FPUgmTa,Канцелярский нож,Канцтовары,3,80,10
370,13hyaArhSr,Пододеяльник 1,Текстиль,4,1500,0
371,13hyaArhSr,Стакан синий,Посуда,2,220,1
372,13I9j0xM4R,Стакан черный,Посуда,3,220,0
373,132DpNFQ3W,Набор блюдец,Посуда,4,470,0
374,132DpNFQ3W,Ручка синяя,Канцтовары,1,50,0
375,13XXkyD7cv,Канцелярский нож,Канцтовары,2,80,10
376,13XXkyD7cv,Пододеяльник 1.5,Текстиль,5,1700,0
377,13T8toOWuf,Ручка красная,Канцтовары,5,50,13
378,13T8toOWuf,Стакан синий,Посуда,5,220,0
379,13lT5qiE52,Бокорезы,Инструменты,3,300,0
380,13lT5qiE52,Простынь 2,Текстиль,3,2100,0
381,13acPqe4Gh,Отвертка - мал,Инструменты,5,80,0
382,13acPqe4Gh,Плоскогубцы,Инструменты,3,320,12
383,13pnSaLz63,Тарелка бол,Посуда,3,220,10
384,13pnSaLz63,Набор блюдец,Посуда,3,470,0
385,13zpM8WKld,Простынь 2,Текстиль,1,2100,0
386,13Wi0FlyKx,Стакан черный,Посуда,1,220,0
387,13Uan2t8z1,Плоскогубцы,Инструменты,4,320,0
388,13Uan2t8z1,Ручка синяя,Канцтовары,5,50,0
389,13sqPhm62D,Стакан синий,Посуда,5,220,3
390,135QhorpQh,Простынь 1.5,Текстиль,2,1500,7
391,13N438Ns9F,Отвертка - мал,Инструменты,1,80,2
392,13YQtuzxBo,Плоскогубцы,Инструменты,2,320,4
393,13YQtuzxBo,Ручка зеленая,Канцтовары,5,50,0
394,13yYYvomI0,Стакан черный,Посуда,2,220,0
395,132FttUxdQ,Бокорезы,Инструменты,2,300,0
396,132FttUxdQ,Пододеяльник 1,Текстиль,3,1500,0
397,132xYJn0wX,Бокорезы,Инструменты,4,300,0
398,132xYJn0wX,Полотенце мал,Текстиль,3,500,0
399,13VJ49buwc,Ручка красная,Канцтовары,3,50,0
400,13VJ49buwc,Отвертка - бол,Инструменты,3,130,15
401,13vo0VSvDg,Comet чистящее средство,Бытовая химия,1,170,0
402,13p9TFryUv,Бокорезы,Инструменты,5,300,0
403,13p9TFryUv,Отвертка + мал,Инструменты,5,80,4
404,13MH453mzG,Набор блюдец,Посуда,2,470,0
405,13alPXFayi,Набор кастрюль,Посуда,3,3500,10
406,13alPXFayi,Ручка синяя,Канцтовары,2,50,2
407,13ISCX9uei,Пододеяльник 2,Текстиль,2,2200,1
408,13kgGDKWN0,Бумага 100 листов,Канцтовары,3,600,0
409,13kgGDKWN0,Пододеяльник 2,Текстиль,5,2200,0
410,13UdvjblgS,Наволочка квадратная,Текстиль,4,600,0
411,13iklm8KWQ,Полотенце бол,Текстиль,4,1100,3
412,13OshWb3U5,Набор блюдец,Посуда,2,470,0
413,13Qj4n4LMN,Тарелка бол,Посуда,1,220,0
414,13Qj4n4LMN,Набор блюдец,Посуда,2,470,1
415,13oFWdLXvW,Тарелка мал,Посуда,1,150,1
416,13UxJ0dNqO,Отвертка + мал,Инструменты,2,80,0
417,13UxJ0dNqO,Fairy моющее средство,Бытовая химия,1,150,0
418,134eWMCQjM,Простынь 2,Текстиль,4,2100,14
419,13zsSnjGzd,Тарелка мал,Посуда,3,150,0
420,13adh1HOvb,Простынь 1.5,Текстиль,3,1500,0
421,13adh1HOvb,Пододеяльник 1.5,Текстиль,2,1700,0
422,13YKo5egPF,Пододеяльник 2,Текстиль,1,2200,0
423,13YKo5egPF,Полотенце мал,Текстиль,5,500,15
424,13fLxXYdb9,Простынь 1.5,Текстиль,5,1500,6
