,doc_id,item,category,amount,price,discount
121,32AujQKJZP,Малярный скотч,Канцтовары,2,60,2
122,32IW4gHtPz,Полотенце бол,Текстиль,2,1100,15
123,32IW4gHtPz,Наволочка квадратная,Текстиль,5,600,9
124,32dXAdmoMR,Тарелка мал,Посуда,4,150,0
125,322rbWRpjs,Отвертка + бол,Инструменты,5,130,6
126,322rbWRpjs,AOS моющее средство,Бытовая химия,2,130,3
127,32rrmwyKxl,Крот средство от засоров,Бытовая химия,2,120,8
128,32rrmwyKxl,Бумага 100 листов,Канцтовары,4,600,0
129,32v3QYQvY4,Наволочка прямоугольная,Текстиль,4,650,0
130,32kCj8p95L,Стакан черный,Посуда,5,220,8
131,32XYgiOwZE,Пододеяльник 2,Текстиль,4,2200,0
132,32XYgiOwZE,Fairy моющее средство,Бытовая химия,3,150,0
133,323M1GtUaz,Малярный скотч,Канцтовары,4,60,0
134,323M1GtUaz,Ручка зеленая,Канцтовары,2,50,0
135,323OeGLP6R,AOS моющее средство,Бытовая химия,1,130,0
136,32oWIIIel7,Отвертка - бол,Инструменты,5,130,13
137,32oWIIIel7,Ручка синяя,Канцтовары,5,50,0
138,32heaxdtC2,Простынь 1,Текстиль,2,1200,6
139,32NFEjly7C,Пододеяльник 2,Текстиль,1,2200,3
140,32NFEjly7C,Ручка синяя,Канцтовары,2,50,0
141,329IpMMz54,Comet чистящее средство,Бытовая химия,1,170,0
142,329IpMMz54,Ручка синяя,Канцтовары,4,50,3
143,32I9IXCfoQ,Пододеяльник 1.5,Текстиль,1,1700,0
144,32I9IXCfoQ,Тарелка бол,Посуда,4,220,11
145,32zqxVMNEx,Ручка красная,Канцтовары,1,50,0
146,32zqxVMNEx,Стакан черный,Посуда,5,220,4
147,32FS90aD5k,Отвертка + бол,Инструменты,2,130,12
148,32FS90aD5k,Плоскогубцы,Инструменты,2,320,0
149,32T5JXMTDX,Простынь 1,Текстиль,1,1200,0
150,32MRSIVkWT,Отвертка - мал,Инструменты,2,80,0
151,32ddMyq9Xc,Полотенце бол,Текстиль,5,1100,2
152,32ddMyq9Xc,Простынь 2,Текстиль,2,2100,0
153,32UDHwhfYc,Пододеяльник 1.5,Текстиль,1,1700,1
154,32UDHwhfYc,Набор блюдец,Посуда,4,470,0
155,32XuTJHcYX,Тарелка мал,Посуда,5,150,0
156,32cP8E9jwt,Полотенце мал,Текстиль,3,500,2
157,32mcYyqqzq,Ручка красная,Канцтовары,1,50,0
158,32vPYLcxEb,Бумага 100 листов,Канцтовары,3,600,0
159,32lBiRc8t8,AOS моющее средство,Бытовая химия,2,130,6
160,32lTGXdh52,Fairy моющее средство,Бытовая химия,3,150,0
161,328uP7RGi4,Полотенце мал,Текстиль,4,500,0
162,32Rpzllu4x,Канцелярский нож,Канцтовары,2,80,5
163,32usYkEyJC,Бокорезы,Инструменты,3,300,0
164,32jqJmz1Bb,Ручка синяя,Канцтовары,4,50,15
165,32TnuzCMG4,Стакан черный,Посуда,5,220,7
166,32TnuzCMG4,Fairy моющее средство,Бытовая химия,2,150,0
167,326Xs8uhpL,Простынь 1,Текстиль,3,1200,0
168,326Xs8uhpL,Comet чистящее средство,Бытовая химия,5,170,0
169,32bHiORyk0,Простынь 1,Текстиль,1,1200,9
170,32mNaumEzJ,Плоскогубцы,Инструменты,2,320,7
171,32mNaumEzJ,Набор кастрюль,Посуда,2,3500,0
172,329uAlwHMq,Простынь 2,Текстиль,2,2100,0
173,32lNcoDj5m,Ручка синяя,Канцтовары,1,50,0
174,32lNcoDj5m,Тарелка бол,Посуда,5,220,14
175,32boYW6XfO,Тарелка мал,Посуда,5,150,0
176,32ToNaM8lC,Простынь 2,Текстиль,2,2100,0
177,32FvmMoxJB,Пододеяльник 1.5,Текстиль,2,1700,0
178,32GoLrhEg2,Бумага 100 листов,Канцтовары,1,600,12
179,32RHjGJCPO,Набор кастрюль,Посуда,5,3500,0
180,32RHjGJCPO,Канцелярский нож,Канцтовары,4,80,0
181,32WxNS8YvV,Fairy моющее средство,Бытовая химия,3,150,0
182,32ggqyGrPV,Comet чистящее средство,Бытовая химия,4,170,0
183,32ggqyGrPV,Бумага 100 листов,Канцтовары,1,600,0
184,32FNdAwKq7,Простынь 1,Текстиль,2,1200,0
185,32FNdAwKq7,Крот средство от засоров,Бытовая химия,3,120,0
186,32VpM9Smg8,Отвертка + мал,Инструменты,5,80,5
187,32c2FUoDNK,Бокорезы,Инструменты,2,300,0
188,32c2FUoDNK,Ручка зеленая,Канцтовары,1,50,6
189,321FKKLtpC,Тарелка бол,Посуда,1,220,0
190,32tLczgRLL,Наволочка прямоугольная,Текстиль,4,650,0
191,32BBR2UOUm,Comet чистящее средство,Бытовая химия,2,170,0
192,32BBR2UOUm,Канцелярский нож,Канцтовары,5,80,0
193,32QNf9fOym,Простынь 1,Текстиль,1,1200,7
194,321PGOZymm,Бумага 100 листов,Канцтовары,4,600,0
195,321PGOZymm,Крот средство от засоров,Бытовая химия,5,120,0
196,3289POYRwe,Fairy моющее средство,Бытовая химия,1,150,0
197,3289POYRwe,Отвертка - мал,Инструменты,4,80,0
198,32SeyKRY37,Пододеяльник 1,Текстиль,2,1500,2
199,32BD54zh87,AOS моющее средство,Бытовая химия,5,130,0
200,32BD54zh87,Плоскогубцы,Инструменты,4,320,13
201,32kbaGwSlQ,Наволочка прямоугольная,Текстиль,5,650,0
202,323bx7GPNQ,Полотенце бол,Текстиль,1,1100,0
203,323bx7GPNQ,Ручка синяя,Канцтовары,3,50,12
204,32PqNnBI3n,Пододеяльник 2,Текстиль,3,2200,0
205,327LEsWiXk,Ручка синяя,Канцтовары,4,50,0
206,32VZI9xscV,Стакан черный,Посуда,5,220,0
207,32VZI9xscV,Бокорезы,Инструменты,4,300,0
208,32Zf7uiN0l,Набор блюдец,Посуда,2,470,0
209,32Zf7uiN0l,Пододеяльник 2,Текстиль,2,2200,0
210,32HHbothdp,Тарелка бол,Посуда,1,220,0
211,32HHbothdp,Простынь 2,Текстиль,1,2100,0
212,32sk2aMoKa,Отвертка - мал,Инструменты,1,80,0
213,32sk2aMoKa,Крот средство от засоров,Бытовая химия,4,120,0
214,32cYI6boya,Пододеяльник 2,Текстиль,1,2200,0
215,32cYI6boya,Отвертка + мал,Инструменты,5,80,0
216,32P0PCuBoQ,Простынь 1,Текстиль,4,1200,0
217,32P0PCuBoQ,Отвертка - мал,Инструменты,2,80,0
218,326w5HwJg8,Полотенце бол,Текстиль,3,1100,0
219,322PehkriO,Ручка синяя,Канцтовары,2,50,0
220,32Ww7QMRYK,Отвертка - бол,Инструменты,4,130,1
221,32Ww7QMRYK,Стакан синий,Посуда,5,220,0
222,32z6m6qGju,Fairy моющее средство,Бытовая химия,3,150,0
223,32z6m6qGju,Бокорезы,Инструменты,3,300,0
224,32iDbvT8Rq,Стакан синий,Посуда,4,220,0
225,32C7RytNY1,Простынь 2,Текстиль,2,2100,0
226,32C7RytNY1,Наволочка квадратная,Текстиль,5,600,11
227,32L4RZNMaP,Пододеяльник 1,Текстиль,1,1500,5
228,32AREA4KBc,Ручка красная,Канцтовары,3,50,0
229,32AREA4KBc,Пододеяльник 1.5,Текстиль,2,1700,8
230,326Z4u7wkc,Отвертка - бол,Инструменты,5,130,0
231,326Z4u7wkc,Comet чистящее средство,Бытовая химия,2,170,11
232,32XvksD3gm,Полотенце бол,Текстиль,4,1100,0
233,32FBZSIkRh,Стакан синий,Посуда,1,220,0
234,328JzSPzFs,Ручка синяя,Канцтовары,1,50,11
235,328JzSPzFs,Тарелка мал,Посуда,5,150,0
236,328KEPlrlX,Пододеяльник 1.5,Текстиль,4,1700,0
237,32h4ZZSlar,Отвертка + мал,Инструменты,1,80,0
238,32h4ZZSlar,Тарелка бол,Посуда,2,220,1
239,324nOt6d1q,Простынь 1.5,Текстиль,3,1500,0
240,329u5D8OSl,Пододеяльник 1,Текстиль,3,1500,0
241,32S09DnOJD,Comet чистящее средство,Бытовая химия,4,170,0
242,32IkAUNCqp,Отвертка - бол,Инструменты,5,130,0
243,32IkAUNCqp,Пододеяльник 1.5,Текстиль,2,1700,0
244,32RtUev1LC,Бумага 100 листов,Канцтовары,1,600,0
245,32h4rPQtQM,Наволочка прямоугольная,Текстиль,3,650,0
246,32VrUJaE8s,Стакан черный,Посуда,2,220,7
247,32VrUJaE8s,Бумага 100 листов,Канцтовары,2,600,0
248,32Kr0wEy5z,Набор блюдец,Посуда,4,470,0
249,32Kr0wEy5z,Наволочка квадратная,Текстиль,3,600,11
250,32aIv3YLAc,Малярный скотч,Канцтовары,5,60,0
251,32aIv3YLAc,Плоскогубцы,Инструменты,3,320,9
252,32cU4duXVX,Набор кастрюль,Посуда,2,3500,0
253,32qSvfiX2D,Простынь 1.5,Текстиль,1,1500,14
254,32qSvfiX2D,Простынь 2,Текстиль,1,2100,0
255,32uEsh3T0V,Пододеяльник 1,Текстиль,3,1500,0
256,32uEsh3T0V,Тарелка бол,Посуда,3,220,0
257,32eZKzp50m,Простынь 1.5,Текстиль,4,1500,0
258,32eZKzp50m,Малярный скотч,Канцтовары,5,60,6
259,32q2Q0rUIC,Полотенце мал,Текстиль,1,500,0
260,32q2Q0rUIC,Отвертка - бол,Инструменты,2,130,0
261,32uzL39prK,Плоскогубцы,Инструменты,4,320,0
262,32uzL39prK,Полотенце бол,Текстиль,1,1100,0
263,32IzrBvFFD,Пододеяльник 2,Текстиль,5,2200,0
264,32IzrBvFFD,Малярный скотч,Канцтовары,4,60,0
265,32WmadwP0i,Comet чистящее средство,Бытовая химия,2,170,7
266,32pOg1vPyt,Крот средство от засоров,Бытовая химия,5,120,0
267,32pOg1vPyt,Полотенце бол,Текстиль,3,1100,0
268,32PbuGe2CY,Пододеяльник 1,Текстиль,3,1500,0
269,32PbuGe2CY,Простынь 1.5,Текстиль,2,1500,0
270,32jN0rUv1x,Пододеяльник 2,Текстиль,1,2200,0
271,32lesUjB56,Ручка красная,Канцтовары,4,50,0
272,32lesUjB56,Comet чистящее средство,Бытовая химия,2,170,0
273,32j2a9yJzM,Отвертка - мал,Инструменты,4,80,14
274,32iyvdMkXk,Ручка красная,Канцтовары,2,50,0
275,32iyvdMkXk,Пододеяльник 1.5,Текстиль,4,1700,0
276,32eQqLg8Qs,Тарелка мал,Посуда,5,150,0
277,32OaqNy9k1,Полотенце бол,Текстиль,5,1100,4
278,32MFTemPLs,Тарелка бол,Посуда,3,220,14
279,32QIfpDbfl,Стакан черный,Посуда,4,220,0
280,32QIfpDbfl,Стакан синий,Посуда,5,220,0
281,32Zb8q2Eyl,Отвертка + мал,Инструменты,3,80,0
282,32Zb8q2Eyl,Простынь 1,Текстиль,5,1200,0
283,32w0TBFDOo,Малярный скотч,Канцтовары,5,60,0
284,32w0TBFDOo,Набор кастрюль,Посуда,4,3500,0
285,32W24cWcoy,Отвертка - мал,Инструменты,1,80,0
286,32Y55RnjCW,Простынь 2,Текстиль,2,2100,2
287,32GacUGqBh,Простынь 1,Текстиль,4,1200,0
288,32GacUGqBh,Набор кастрюль,Посуда,1,3500,0
289,32UUe9alQX,Fairy моющее средство,Бытовая химия,4,150,0
290,32UUe9alQX,Стакан черный,Посуда,4,220,0
291,321vCOy1uB,Пододеяльник 1.5,Текстиль,2,1700,0
292,32WikA4TwU,Comet чистящее средство,Бытовая химия,1,170,6
293,32WikA4TwU,Отвертка - бол,Инструменты,1,130,0
294,322EETiLzz,Тарелка мал,Посуда,5,150,0
295,322EETiLzz,Полотенце мал,Текстиль,3,500,0
296,32YkOX45Vw,Полотенце бол,Текстиль,2,1100,1
297,32YkOX45Vw,Ручка синяя,Канцтовары,5,50,0
298,321aTwG1AY,Набор блюдец,Посуда,4,470,5
299,32QRkIC1cc,Ручка синяя,Канцтовары,1,50,1
300,32HFIHNlSS,Полотенце бол,Текстиль,5,1100,2
301,32HFIHNlSS,Наволочка квадратная,Текстиль,2,600,0
302,32nd60rIVX,Бумага 100 листов,Канцтовары,2,600,0
303,326HRyOqs7,Бокорезы,Инструменты,1,300,8
304,3201J42CAT,Полотенце бол,Текстиль,2,1100,0
305,3201J42CAT,Простынь 1.5,Текстиль,1,1500,3
306,32U5jYkJl3,Отвертка + бол,Инструменты,1,130,2
307,32owFEFsoC,Бумага 100 листов,Канцтовары,4,600,0
308,32owFEFsoC,Пододеяльник 1.5,Текстиль,1,1700,0
309,3238hva2pR,Пододеяльник 1,Текстиль,2,1500,0
310,325kH2xLyS,Пододеяльник 1.5,Текстиль,3,1700,10
311,325kH2xLyS,Пододеяльник 1,Текстиль,4,1500,0
312,3217fP3oA5,Тарелка бол,Посуда,3,220,0
313,3217fP3oA5,Отвертка + мал,Инструменты,3,80,0
314,32lCnXgVfG,Отвертка - мал,Инструменты,2,80,0
315,32oCdeeU4I,Полотенце бол,Текстиль,1,1100,0
316,32oCdeeU4I,Ручка синяя,Канцтовары,2,50,0
317,32qjhERNfc,Стакан черный,Посуда,1,220,12
318,32qjhERNfc,Тарелка мал,Посуда,5,150,0
319,323aEzYe53,Стакан синий,Посуда,2,220,0
320,323aEzYe53,Отвертка - бол,Инструменты,1,130,1
321,32OecTtYbA,Пододеяльник 1,Текстиль,2,1500,0
322,32OecTtYbA,Ручка зеленая,Канцтовары,3,50,14
323,327Xx27pf8,Отвертка + бол,Инструменты,5,130,13
324,327Xx27pf8,Наволочка квадратная,Текстиль,4,600,14
325,32E3w7FI4c,Простынь 1.5,Текстиль,2,1500,0
326,32E3w7FI4c,Тарелка мал,Посуда,2,150,0
327,32coRfiFWa,Ручка синяя,Канцтовары,2,50,6
328,32PtexTg4E,Плоскогубцы,Инструменты,1,320,0
329,32PtexTg4E,Канцелярский нож,Канцтовары,3,80,15
330,32F8lGgP2i,Ручка зеленая,Канцтовары,1,50,10
331,323KNdenRo,Простынь 1,Текстиль,3,1200,0
332,323KNdenRo,Полотенце мал,Текстиль,1,500,15
333,32U8t6mmpd,Стакан синий,Посуда,1,220,2
334,32U8t6mmpd,Ручка зеленая,Канцтовары,2,50,7
335,32hY5644Xg,Ручка красная,Канцтовары,2,50,0
336,32cWQPmVyo,Простынь 2,Текстиль,2,2100,14
337,32cWQPmVyo,Отвертка + бол,Инструменты,4,130,9
338,32YfWAPdRa,Простынь 2,Текстиль,5,2100,0
339,32XHyWBkuw,Пододеяльник 1,Текстиль,2,1500,0
340,32TlR1kd6K,Полотенце мал,Текстиль,2,500,0
341,32TlR1kd6K,Полотенце бол,Текстиль,4,1100,0
342,32V7FFom4Z,Простынь 2,Текстиль,3,2100,12
343,32V7FFom4Z,Простынь 1.5,Текстиль,3,1500,0
344,32S9OoLatf,Наволочка квадратная,Текстиль,3,600,0
345,32sehmPtgp,Тарелка бол,Посуда,3,220,0
346,32sehmPtgp,Отвертка - мал,Инструменты,2,80,7
347,32ZtJADkx2,Простынь 1,Текстиль,4,1200,6
348,32YGaqwj36,Плоскогубцы,Инструменты,4,320,0
349,32YGaqwj36,Пододеяльник 1.5,Текстиль,1,1700,0
350,32dA4pKmDJ,Простынь 1,Текстиль,1,1200,2
351,32fWlhCnme,Полотенце мал,Текстиль,2,500,0
352,32fWlhCnme,AOS моющее средство,Бытовая химия,3,130,11
353,324f6FU9fM,Набор блюдец,Посуда,1,470,0
354,324f6FU9fM,Comet чистящее средство,Бытовая химия,3,170,0
355,32QDKoBy9I,Бокорезы,Инструменты,1,300,9
356,32a9tlkMct,Пододеяльник 1.5,Текстиль,5,1700,0
357,32QYWTIu7B,Стакан синий,Посуда,4,220,0
358,32wzf8wkTW,Отвертка + мал,Инструменты,3,80,12
359,32wzf8wkTW,Стакан синий,Посуда,4,220,0
360,32yvygwHq9,Набор блюдец,Посуда,5,470,3
361,32yvygwHq9,Comet чистящее средство,Бытовая химия,5,170,0
362,32YtHFD09j,Малярный скотч,Канцтовары,3,60,0
363,323r7gtN1o,Набор кастрюль,Посуда,5,3500,8
364,323r7gtN1o,AOS моющее средство,Бытовая химия,4,130,0
365,32PduIxbds,Стакан черный,Посуда,3,220,0
366,32SgNAY30j,Тарелка мал,Посуда,1,150,0
367,32SgNAY30j,AOS моющее средство,Бытовая химия,4,130,13
368,32tafOtHKj,Отвертка - бол,Инструменты,5,130,11
369,32tafOtHKj,Comet чистящее средство,Бытовая химия,3,170,15
370,32dex4nlof,Стакан синий,Посуда,5,220,13
371,32dex4nlof,Полотенце мал,Текстиль,1,500,13
372,32rN957H1E,Тарелка мал,Посуда,1,150,7
373,32nqZJERak,Канцелярский нож,Канцтовары,4,80,0
374,32nqZJERak,Ручка зеленая,Канцтовары,5,50,0
375,32tYOoN0zV,Наволочка прямоугольная,Текстиль,2,650,0
376,32dgQjzAWo,Бокорезы,Инструменты,4,300,2
377,32A16bTFJi,Тарелка бол,Посуда,4,220,14
378,32A16bTFJi,Отвертка + бол,Инструменты,5,130,0
379,32dN5xnvM8,Набор кастрюль,Посуда,1,3500,0
380,32dN5xnvM8,Простынь 2,Текстиль,5,2100,0
381,328Xuqe9aN,Ручка зеленая,Канцтовары,5,50,9
382,328Xuqe9aN,Fairy моющее средство,Бытовая химия,5,150,1
383,32trMpdxep,Стакан черный,Посуда,1,220,10
384,32ZMsSJkWm,Стакан синий,Посуда,2,220,13
385,32ZMsSJkWm,Comet чистящее средство,Бытовая химия,1,170,0
386,32X2Ai0vXZ,Стакан черный,Посуда,4,220,8
387,32X2Ai0vXZ,Бумага 100 листов,Канцтовары,3,600,12
388,32MVjZwkLZ,Наволочка квадратная,Текстиль,5,600,0
389,32DFO1CxWC,Тарелка мал,Посуда,2,150,0
390,324aYfPSpT,Тарелка бол,Посуда,2,220,2
391,32ZlgjXW6B,Набор блюдец,Посуда,5,470,10
392,32unoZ0ZIM,Пододеяльник 2,Текстиль,4,2200,0
393,32unoZ0ZIM,Наволочка квадратная,Текстиль,1,600,13
394,32bGwiFZpk,Пододеяльник 1,Текстиль,5,1500,0
395,32Hq8StG81,Ручка синяя,Канцтовары,3,50,0
396,32Y1evUEWv,Простынь 2,Текстиль,5,2100,0
397,32Y1evUEWv,Отвертка - мал,Инструменты,3,80,0
398,32c3hIKSRD,Отвертка - бол,Инструменты,2,130,5
399,32c3hIKSRD,Бокорезы,Инструменты,1,300,2
400,32k1FSEbmt,Fairy моющее средство,Бытовая химия,2,150,0
401,32k1FSEbmt,Канцелярский нож,Канцтовары,4,80,0
402,3265WpJfL8,Наволочка прямоугольная,Текстиль,1,650,0
403,3265WpJfL8,Простынь 1,Текстиль,2,1200,12
404,32TEycrbt9,Набор кастрюль,Посуда,4,3500,0
405,32TEycrbt9,Ручка синяя,Канцтовары,3,50,0
406,32DPXejJxo,Полотенце мал,Текстиль,1,500,7
407,32AjxflyGG,Пододеяльник 1.5,Текстиль,1,1700,10
408,32AjxflyGG,Пододеяльник 2,Текстиль,1,2200,11
409,32Go8dDWlD,Стакан черный,Посуда,3,220,0
410,32Go8dDWlD,Пододеяльник 2,Текстиль,4,2200,0
411,32V0eVcOCy,Наволочка квадратная,Текстиль,4,600,14
412,32V0eVcOCy,Отвертка - мал,Инструменты,1,80,0
413,32qU3ii0ko,Наволочка квадратная,Текстиль,1,600,11
414,32qU3ii0ko,Простынь 2,Текстиль,1,2100,0
415,32TS91p2SR,Тарелка бол,Посуда,5,220,0
416,32X2mpUxWH,Канцелярский нож,Канцтовары,1,80,0
417,32X2mpUxWH,Простынь 2,Текстиль,4,2100,0
418,32DzdP6n8p,Полотенце бол,Текстиль,1,1100,0
419,32GxhFN7LU,Крот средство от засоров,Бытовая химия,5,120,0
420,32ls9is3H4,Отвертка - мал,Инструменты,1,80,0
421,322pl4atij,Полотенце мал,Текстиль,2,500,0
422,322pl4atij,Comet чистящее средство,Бытовая химия,2,170,13
423,32haAIia4j,Крот средство от засоров,Бытовая химия,3,120,4
