,doc_id,item,category,amount,price,discount
146,413WpyPU2P,Стакан синий,Посуда,2,220,0
147,413WpyPU2P,Плоскогубцы,Инструменты,5,320,14
148,41V3gkyTDw,Тарелка бол,Посуда,3,220,0
149,41V3gkyTDw,Ручка зеленая,Канцтовары,4,50,0
150,41pH0rih3f,Ручка синяя,Канцтовары,2,50,6
151,41pH0rih3f,Полотенце бол,Текстиль,4,1100,1
152,41gTN7OL1d,Отвертка + мал,Инструменты,5,80,1
153,41gTN7OL1d,Отвертка + бол,Инструменты,3,130,0
154,41UquLctR8,Comet чистящее средство,Бытовая химия,1,170,0
155,41UquLctR8,Канцелярский нож,Канцтовары,1,80,7
156,41F7u9jSKc,Стакан черный,Посуда,5,220,0
157,41HgMaDBbf,Fairy моющее средство,Бытовая химия,1,150,12
158,41e7rvBgIf,Плоскогубцы,Инструменты,5,320,0
159,41e7rvBgIf,Тарелка бол,Посуда,1,220,0
160,41VPQlEvoh,Наволочка квадратная,Текстиль,1,600,3
161,41wQ0tFvuO,Ручка синяя,Канцтовары,5,50,0
162,41wQ0tFvuO,Стакан черный,Посуда,1,220,0
163,41R4Jj70bx,Канцелярский нож,Канцтовары,4,80,2
164,41PZ1fwsy3,Полотенце бол,Текстиль,2,1100,3
165,41PZ1fwsy3,Канцелярский нож,Канцтовары,4,80,14
166,41GrDxF5vL,Набор кастрюль,Посуда,5,3500,8
167,41RnBKincm,Полотенце бол,Текстиль,3,1100,0
168,41RnBKincm,Бумага 100 листов,Канцтовары,3,600,0
169,41eFzpSbir,Простынь 1.5,Текстиль,5,1500,0
170,419G07aFmn,Тарелка мал,Посуда,1,150,2
171,419G07aFmn,Бумага 100 листов,Канцтовары,4,600,12
172,41y3te4qKW,Наволочка прямоугольная,Текстиль,1,650,9
173,41y3te4qKW,Набор блюдец,Посуда,4,470,0
174,416z2dFeQp,Стакан синий,Посуда,1,220,0
175,41IYt6kjkf,Простынь 1.5,Текстиль,2,1500,0
176,41wbbqslOa,Малярный скотч,Канцтовары,2,60,0
177,41U63EXukD,Comet чистящее средство,Бытовая химия,2,170,11
178,41U63EXukD,Бумага 100 листов,Канцтовары,5,600,0
179,41lPM2sIkX,Крот средство от засоров,Бытовая химия,3,120,0
180,41lPM2sIkX,Ручка зеленая,Канцтовары,3,50,0
181,41dhxuT1WK,Плоскогубцы,Инструменты,3,320,0
182,41VEZkJew3,Бокорезы,Инструменты,1,300,15
183,41VEZkJew3,AOS моющее средство,Бытовая химия,3,130,0
184,41jHyDRNr6,Набор блюдец,Посуда,5,470,2
185,41jHyDRNr6,Крот средство от засоров,Бытовая химия,4,120,0
186,41qN8xx93D,Отвертка + бол,Инструменты,4,130,0
187,41FKSMZoRN,AOS моющее средство,Бытовая химия,1,130,0
188,41GTPbG5HP,Пододеяльник 1.5,Текстиль,2,1700,5
189,41GTPbG5HP,Наволочка прямоугольная,Текстиль,2,650,12
190,41WPLwcA3O,Отвертка + бол,Инструменты,3,130,4
191,41iis76FAv,Набор блюдец,Посуда,4,470,0
192,41iis76FAv,Набор кастрюль,Посуда,4,3500,0
193,41vVuMrCwl,Стакан черный,Посуда,3,220,0
194,41vVuMrCwl,Тарелка мал,Посуда,1,150,0
195,41Agi4jE43,Простынь 1,Текстиль,5,1200,0
196,41GXLSyRPk,Набор блюдец,Посуда,5,470,0
197,41GXLSyRPk,Простынь 2,Текстиль,2,2100,13
198,41fzCRcIxx,Тарелка бол,Посуда,4,220,7
199,411dSYiXLo,Наволочка прямоугольная,Текстиль,1,650,0
200,411dSYiXLo,Простынь 1,Текстиль,2,1200,0
201,41teMamt4r,Бумага 100 листов,Канцтовары,5,600,0
202,41teMamt4r,Отвертка - бол,Инструменты,2,130,0
203,412dPepWsw,Бокорезы,Инструменты,4,300,0
204,412dPepWsw,Наволочка квадратная,Текстиль,1,600,0
205,41DwWXuK5d,Набор блюдец,Посуда,3,470,0
206,41DwWXuK5d,Бумага 100 листов,Канцтовары,2,600,0
207,41uah7xY5V,AOS моющее средство,Бытовая химия,1,130,10
208,41iHOIXWQp,Простынь 1.5,Текстиль,1,1500,0
209,41b2vMMRHM,Канцелярский нож,Канцтовары,3,80,0
210,41YIGzk2CW,Ручка синяя,Канцтовары,4,50,7
211,41WiFGaLhz,Отвертка - мал,Инструменты,5,80,0
212,4174ns8RRc,AOS моющее средство,Бытовая химия,2,130,0
213,41NvdNxaqC,Наволочка прямоугольная,Текстиль,5,650,0
214,41aKNfBAt3,Бокорезы,Инструменты,4,300,0
215,41vTi1GmAA,Простынь 2,Текстиль,5,2100,0
216,41MC3XRGvE,Набор блюдец,Посуда,3,470,0
217,41MC3XRGvE,Бокорезы,Инструменты,3,300,0
218,41JUejaAL5,Пододеяльник 2,Текстиль,3,2200,0
219,41hjjGv8Co,Полотенце мал,Текстиль,1,500,0
220,41hjjGv8Co,Пододеяльник 1.5,Текстиль,3,1700,0
221,41m2l0j7dM,Fairy моющее средство,Бытовая химия,1,150,0
222,41oBHE4bIM,Простынь 1,Текстиль,5,1200,0
223,41zta7xv8B,AOS моющее средство,Бытовая химия,4,130,0
224,417W8QF68i,Простынь 1.5,Текстиль,4,1500,11
225,41MmRThB1v,Пододеяльник 1.5,Текстиль,3,1700,0
226,41MmRThB1v,Пододеяльник 2,Текстиль,4,2200,0
227,413q2rRKJU,Бумага 100 листов,Канцтовары,1,600,0
228,41oGj37e9z,Полотенце бол,Текстиль,1,1100,0
229,41oGj37e9z,Пододеяльник 1.5,Текстиль,4,1700,0
230,41wfjJCCcC,Отвертка + мал,Инструменты,5,80,0
231,41RWGNhhZ8,Простынь 2,Текстиль,5,2100,8
232,41i5HpmlrX,Ручка красная,Канцтовары,3,50,0
233,419wWykqo3,Бокорезы,Инструменты,4,300,0
234,419wWykqo3,Набор блюдец,Посуда,5,470,0
235,41oxH4pkup,Тарелка мал,Посуда,1,150,0
236,41n8ZvkkZM,Бумага 100 листов,Канцтовары,1,600,0
237,41b9tav5kJ,Отвертка - мал,Инструменты,2,80,7
238,41b9tav5kJ,Тарелка бол,Посуда,3,220,0
239,41jSANbKPF,Ручка красная,Канцтовары,3,50,0
240,41jSANbKPF,Пододеяльник 2,Текстиль,4,2200,0
241,41OnNZkCKr,Наволочка прямоугольная,Текстиль,2,650,4
242,41OnNZkCKr,Отвертка - мал,Инструменты,5,80,6
243,41cHHiwOs8,Полотенце мал,Текстиль,5,500,4
244,41cHHiwOs8,Крот средство от засоров,Бытовая химия,3,120,0
245,41EODIGeuv,Канцелярский нож,Канцтовары,1,80,0
246,41Qo2cdFdb,Тарелка бол,Посуда,5,220,0
247,41Qo2cdFdb,Бумага 100 листов,Канцтовары,5,600,6
248,41ZM9hX0QF,Comet чистящее средство,Бытовая химия,3,170,5
249,4178RwxluU,Простынь 2,Текстиль,1,2100,0
250,41D2NLTruU,Ручка синяя,Канцтовары,2,50,0
251,41D2NLTruU,Полотенце бол,Текстиль,2,1100,4
252,41nVUJBCW5,Пододеяльник 1,Текстиль,5,1500,1
253,41nVUJBCW5,Пододеяльник 1.5,Текстиль,4,1700,0
254,41o9AZdXF2,Крот средство от засоров,Бытовая химия,1,120,0
255,41LyIncWqO,Полотенце бол,Текстиль,4,1100,0
256,41LyIncWqO,Малярный скотч,Канцтовары,4,60,10
257,41QI03gsHC,Канцелярский нож,Канцтовары,1,80,1
258,41QI03gsHC,Тарелка бол,Посуда,1,220,0
259,41GZulRp5d,Малярный скотч,Канцтовары,4,60,0
260,41GZulRp5d,Крот средство от засоров,Бытовая химия,2,120,0
261,41Vi4qlAtr,Ручка синяя,Канцтовары,3,50,8
262,41lXD57p6v,Стакан синий,Посуда,5,220,0
263,41lXD57p6v,Пододеяльник 1,Текстиль,4,1500,0
264,41XCIAWtAJ,Стакан черный,Посуда,4,220,13
265,41VroayG41,Простынь 2,Текстиль,5,2100,0
266,41VroayG41,Comet чистящее средство,Бытовая химия,3,170,3
267,411qSlet7B,Простынь 1.5,Текстиль,5,1500,15
268,411qSlet7B,Отвертка + мал,Инструменты,1,80,0
269,41BnezshIM,Полотенце бол,Текстиль,1,1100,0
270,41BnezshIM,Бокорезы,Инструменты,2,300,15
271,41guVR5Fd0,Отвертка - бол,Инструменты,1,130,0
272,41guVR5Fd0,Крот средство от засоров,Бытовая химия,1,120,4
273,41fcst0hOF,Пододеяльник 1,Текстиль,2,1500,0
274,415mVlxk7p,Ручка синяя,Канцтовары,3,50,7
275,41oLdqPIY5,Отвертка + бол,Инструменты,5,130,0
276,41PSlfQOM3,Плоскогубцы,Инструменты,3,320,7
277,41PSlfQOM3,Полотенце бол,Текстиль,4,1100,13
278,415QHIHX0G,Плоскогубцы,Инструменты,3,320,12
279,415QHIHX0G,Отвертка + мал,Инструменты,1,80,0
280,41rL4vX84G,Comet чистящее средство,Бытовая химия,4,170,2
281,41rL4vX84G,Пододеяльник 1.5,Текстиль,1,1700,0
282,41tejNnYuS,Набор кастрюль,Посуда,2,3500,0
283,41tejNnYuS,Ручка красная,Канцтовары,4,50,0
284,41wFKGb1qG,Пододеяльник 1.5,Текстиль,1,1700,7
285,41DiKAAWMv,Ручка красная,Канцтовары,1,50,0
286,41DiKAAWMv,Простынь 1,Текстиль,4,1200,5
287,4195cbjksY,Отвертка - бол,Инструменты,3,130,0
288,4195cbjksY,Простынь 2,Текстиль,3,2100,3
289,41nY2f1V8J,Бумага 100 листов,Канцтовары,3,600,0
290,41LR6h1bUh,Тарелка бол,Посуда,1,220,7
291,41AlyrLLJR,Ручка красная,Канцтовары,3,50,15
292,41AlyrLLJR,Ручка синяя,Канцтовары,1,50,13
293,41StGE6gSV,Fairy моющее средство,Бытовая химия,1,150,0
294,41StGE6gSV,Крот средство от засоров,Бытовая химия,3,120,0
295,416uM9jzEK,Ручка красная,Канцтовары,2,50,0
296,41KJu5sIN0,Fairy моющее средство,Бытовая химия,5,150,0
297,41KJu5sIN0,Простынь 1.5,Текстиль,2,1500,0
298,411Xc5eoBy,Стакан синий,Посуда,3,220,0
299,41AiweGGDD,Отвертка - мал,Инструменты,4,80,11
300,419f8ixfEu,Простынь 1.5,Текстиль,2,1500,5
301,419f8ixfEu,Отвертка + мал,Инструменты,5,80,10
302,411kKF52wg,Стакан синий,Посуда,2,220,2
303,411mCk4pCQ,Простынь 1.5,Текстиль,3,1500,15
304,41fc6TFrqi,Плоскогубцы,Инструменты,2,320,0
305,41vNbcC1jQ,Малярный скотч,Канцтовары,2,60,0
306,418BoEqj3X,Тарелка мал,Посуда,3,150,0
307,41zbV2D4N7,Отвертка + мал,Инструменты,2,80,0
308,41muxA2wm6,Ручка красная,Канцтовары,4,50,1
309,41EtkScOlN,Пододеяльник 2,Текстиль,1,2200,0
310,41EtkScOlN,Крот средство от засоров,Бытовая химия,3,120,0
311,41YV2IrxTN,Полотенце бол,Текстиль,1,1100,0
312,41zhnin9S3,Бумага 100 листов,Канцтовары,1,600,0
313,41nADvdtGw,Тарелка бол,Посуда,5,220,0
314,41nADvdtGw,Ручка красная,Канцтовары,2,50,0
315,41lJsINOuX,Отвертка + мал,Инструменты,3,80,0
316,41m3Vg3x1b,Тарелка бол,Посуда,2,220,8
317,41hh1WlcEJ,Отвертка - бол,Инструменты,4,130,0
318,41hh1WlcEJ,Тарелка бол,Посуда,5,220,14
319,419O3ySwJX,Пододеяльник 1.5,Текстиль,5,1700,0
320,419O3ySwJX,Пододеяльник 1,Текстиль,2,1500,0
321,41sQ3ziq0e,Крот средство от засоров,Бытовая химия,1,120,0
322,41ibApMwUL,Отвертка + бол,Инструменты,3,130,0
323,41ibApMwUL,Ручка зеленая,Канцтовары,2,50,0
324,416KBHtJ3N,Наволочка квадратная,Текстиль,4,600,0
325,41NUf8Ut9G,Ручка синяя,Канцтовары,1,50,0
326,41NUf8Ut9G,Отвертка + бол,Инструменты,3,130,0
327,41IGRzjsU0,AOS моющее средство,Бытовая химия,3,130,0
328,41IGRzjsU0,Простынь 2,Текстиль,2,2100,0
329,41q1vxw99G,Пододеяльник 1.5,Текстиль,4,1700,0
330,41ap3DvI6q,Простынь 1.5,Текстиль,3,1500,0
331,41gMBYrJqo,Бумага 100 листов,Канцтовары,1,600,13
332,41gMBYrJqo,Пододеяльник 2,Текстиль,1,2200,0
333,41FYsqUZ5U,Пододеяльник 1,Текстиль,1,1500,0
334,41FYsqUZ5U,Fairy моющее средство,Бытовая химия,1,150,0
335,41dvEij1MK,Малярный скотч,Канцтовары,3,60,0
336,41RgWD82uk,Отвертка - бол,Инструменты,5,130,0
337,41zLP5xmAL,Ручка зеленая,Канцтовары,3,50,0
338,41zLP5xmAL,Тарелка бол,Посуда,5,220,9
339,41U0MQwoyO,Стакан черный,Посуда,3,220,0
340,41U0MQwoyO,Полотенце мал,Текстиль,1,500,15
341,41sxzMsvzh,Бокорезы,Инструменты,2,300,0
342,41ODS2N6IS,Отвертка - мал,Инструменты,2,80,0
343,411pfSoMsm,Comet чистящее средство,Бытовая химия,1,170,0
344,411pfSoMsm,AOS моющее средство,Бытовая химия,3,130,0
345,41HGpkMwBZ,Наволочка прямоугольная,Текстиль,5,650,0
346,41HGpkMwBZ,Крот средство от засоров,Бытовая химия,1,120,9
347,41iUTNsxge,Ручка зеленая,Канцтовары,1,50,0
348,41iUTNsxge,Малярный скотч,Канцтовары,4,60,0
349,41H4QS47xu,Бумага 100 листов,Канцтовары,3,600,12
350,41Lt8GDIFV,Ручка синяя,Канцтовары,4,50,5
351,41Lt8GDIFV,Пододеяльник 1.5,Текстиль,1,1700,8
352,41bFcaLtuW,Стакан синий,Посуда,5,220,8
353,41yzE9nIEd,Наволочка прямоугольная,Текстиль,4,650,4
354,410GYKlJ1L,Стакан черный,Посуда,5,220,5
355,41B0DFw5ir,Набор блюдец,Посуда,3,470,13
356,41B0DFw5ir,Стакан синий,Посуда,2,220,14
357,41HI3lD8N7,Отвертка - бол,Инструменты,1,130,4
358,41uMiHbeKI,Малярный скотч,Канцтовары,2,60,7
359,41DH4rOEnl,Ручка красная,Канцтовары,5,50,1
360,419tIsWVsA,Полотенце бол,Текстиль,2,1100,0
361,41EdKM0hC7,Отвертка - бол,Инструменты,1,130,5
362,41eRwFpGG5,Ручка синяя,Канцтовары,1,50,0
363,41eRwFpGG5,Крот средство от засоров,Бытовая химия,2,120,0
364,41aXBiyyf3,Отвертка + бол,Инструменты,1,130,0
365,41aXBiyyf3,Ручка красная,Канцтовары,2,50,0
366,41VGMmQb4Z,Крот средство от засоров,Бытовая химия,4,120,10
367,417gK7RHkH,Набор блюдец,Посуда,4,470,4
368,417gK7RHkH,Пододеяльник 1.5,Текстиль,1,1700,0
369,411kILBMMH,Пододеяльник 2,Текстиль,5,2200,2
370,41BCI0WvqP,Бумага 100 листов,Канцтовары,2,600,12
371,41BCI0WvqP,Тарелка бол,Посуда,4,220,4
372,414hE2Y0ni,Пододеяльник 1,Текстиль,1,1500,1
373,414hE2Y0ni,Бумага 100 листов,Канцтовары,5,600,0
374,41DYccDxyh,Набор кастрюль,Посуда,4,3500,0
375,41DYccDxyh,Наволочка квадратная,Текстиль,2,600,3
376,41FAAZfpNr,Пододеяльник 2,Текстиль,2,2200,0
377,41UspQqlLT,Плоскогубцы,Инструменты,3,320,0
378,41UspQqlLT,Тарелка мал,Посуда,3,150,11
379,4177lyF0q8,Набор блюдец,Посуда,2,470,0
380,41sDKKMmtI,Бумага 100 листов,Канцтовары,1,600,0
381,41Y9RqwrOl,Полотенце бол,Текстиль,2,1100,10
382,41VpT3Za3Q,Fairy моющее средство,Бытовая химия,1,150,0
383,41amJDMkZh,Бумага 100 листов,Канцтовары,4,600,0
384,41ZgF0QQr0,Полотенце мал,Текстиль,5,500,0
385,41l7pDeRVx,Пододеяльник 1.5,Текстиль,5,1700,5
386,41l7pDeRVx,Стакан синий,Посуда,5,220,0
387,41cuhNzB9j,Пододеяльник 1,Текстиль,2,1500,12
388,41cuhNzB9j,Ручка зеленая,Канцтовары,3,50,0
389,41VpLxyONs,Наволочка прямоугольная,Текстиль,1,650,0
390,41VpLxyONs,Пододеяльник 1,Текстиль,4,1500,0
391,41EXkMXEwM,Стакан синий,Посуда,3,220,0
392,41EXkMXEwM,Плоскогубцы,Инструменты,1,320,5
393,41Z7Dmwkkj,Полотенце бол,Текстиль,3,1100,15
394,41Z7Dmwkkj,Тарелка бол,Посуда,4,220,4
395,41NNuTJRvH,Канцелярский нож,Канцтовары,1,80,4
396,41NVuSWMEq,Простынь 2,Текстиль,1,2100,0
397,41xzKql3Ul,Пододеяльник 1,Текстиль,2,1500,0
398,41FOyJPx42,Простынь 1.5,Текстиль,4,1500,0
399,41LUml0LXs,Канцелярский нож,Канцтовары,3,80,0
400,41LUml0LXs,Тарелка бол,Посуда,4,220,0
401,41YJYiLWCo,Отвертка - мал,Инструменты,5,80,0
402,41k6oCSD0H,Плоскогубцы,Инструменты,1,320,12
403,410ByDGGfd,Бумага 100 листов,Канцтовары,2,600,4
404,410ByDGGfd,Плоскогубцы,Инструменты,1,320,0
405,41tAX2tOfH,Пододеяльник 1.5,Текстиль,1,1700,6
406,41tAX2tOfH,Отвертка - бол,Инструменты,4,130,7
407,41l43SCUCi,Тарелка мал,Посуда,2,150,3
408,41l43SCUCi,Comet чистящее средство,Бытовая химия,5,170,0
409,41D73vbXic,Отвертка - бол,Инструменты,5,130,0
410,41D73vbXic,Бумага 100 листов,Канцтовары,5,600,0
411,41LwXT75IB,Отвертка - бол,Инструменты,1,130,13
412,41LwXT75IB,Fairy моющее средство,Бытовая химия,3,150,0
413,41AdHhBioq,Comet чистящее средство,Бытовая химия,5,170,0
414,41nYAe5G9c,Тарелка мал,Посуда,5,150,0
415,41DeAQyKXN,Канцелярский нож,Канцтовары,1,80,4
416,41DeAQyKXN,Пододеяльник 1.5,Текстиль,3,1700,5
417,411fDvXmeN,Тарелка бол,Посуда,1,220,0
418,41RqrydPe8,Отвертка + мал,Инструменты,3,80,0
419,41RqrydPe8,Простынь 1,Текстиль,2,1200,10
420,41BL9ka1aC,Простынь 2,Текстиль,4,2100,2
421,41BL9ka1aC,Простынь 1,Текстиль,3,1200,11
422,419yjRuE51,Тарелка бол,Посуда,1,220,0
