,doc_id,item,category,amount,price,discount
36,12kTJ8kcw6,Бумага 100 листов,Канцтовары,3,600,0
37,12M1HEiba1,Набор блюдец,Посуда,2,470,14
38,12ljemi0Iv,Тарелка мал,Посуда,4,150,15
39,12cdhYoF7k,Пододеяльник 2,Текстиль,1,2200,10
40,12cdhYoF7k,Отвертка - мал,Инструменты,3,80,0
41,12RoRUtC0n,Наволочка квадратная,Текстиль,4,600,7
42,12RoRUtC0n,Тарелка мал,Посуда,3,150,0
43,12sfkQcCwS,Отвертка + мал,Инструменты,4,80,0
44,12h2Ddt7DR,Наволочка прямоугольная,Текстиль,1,650,0
45,12h2Ddt7DR,Пододеяльник 1.5,Текстиль,2,1700,0
46,12cTR186qM,Плоскогубцы,Инструменты,4,320,0
47,12cTR186qM,Тарелка мал,Посуда,5,150,13
48,12ILI7Oy6E,Отвертка - бол,Инструменты,1,130,10
49,12ILI7Oy6E,Отвертка - мал,Инструменты,2,80,0
50,12xKwLErvE,Пододеяльник 1.5,Текстиль,1,1700,0
51,12Vs51e9Qv,Наволочка прямоугольная,Текстиль,2,650,2
52,12Vs51e9Qv,Стакан черный,Посуда,1,220,0
53,12u0ud6B5g,Отвертка + бол,Инструменты,2,130,0
54,12ZKv3JkQV,Пододеяльник 1.5,Текстиль,2,1700,0
55,12xdBlusRa,Наволочка прямоугольная,Текстиль,3,650,0
56,12yrboMLwT,Простынь 1,Текстиль,5,1200,1
57,12yrboMLwT,Набор блюдец,Посуда,2,470,0
58,120xTcAght,Comet чистящее средство,Бытовая химия,5,170,0
59,120xTcAght,AOS моющее средство,Бытовая химия,2,130,3
60,1298BO9SKF,Ручка синяя,Канцтовары,4,50,4
61,1298BO9SKF,Канцелярский нож,Канцтовары,4,80,0
62,12zTasiNy9,Набор кастрюль,Посуда,4,3500,0
63,120jtyTiFh,Тарелка мал,Посуда,2,150,0
64,120jtyTiFh,Ручка синяя,Канцтовары,1,50,0
65,12RzpLCea3,AOS моющее средство,Бытовая химия,1,130,0
66,12kRczuhIx,Отвертка - бол,Инструменты,2,130,0
67,12kRczuhIx,Бумага 100 листов,Канцтовары,3,600,1
68,12wiupRHzR,Тарелка мал,Посуда,3,150,0
69,12wiupRHzR,Полотенце мал,Текстиль,2,500,13
70,12jWqilZJI,Плоскогубцы,Инструменты,4,320,0
71,12jWqilZJI,Бумага 100 листов,Канцтовары,1,600,7
72,129CQONQN3,Крот средство от засоров,Бытовая химия,5,120,0
73,12yHRIz19e,Стакан черный,Посуда,4,220,10
74,12qjdYWFJf,Полотенце бол,Текстиль,5,1100,0
75,12qjdYWFJf,Fairy моющее средство,Бытовая химия,4,150,8
76,12Qi2xb93W,Отвертка - бол,Инструменты,4,130,0
77,12Qi2xb93W,Полотенце мал,Текстиль,5,500,4
78,120NxuQAv1,Плоскогубцы,Инструменты,2,320,0
79,120NxuQAv1,Ручка зеленая,Канцтовары,5,50,15
80,12bxMKYMd3,Ручка синяя,Канцтовары,5,50,0
81,12bxMKYMd3,Отвертка - мал,Инструменты,5,80,0
82,12peHxS0CI,Тарелка мал,Посуда,5,150,8
83,12fGVqMrlq,Полотенце мал,Текстиль,5,500,0
84,12fGVqMrlq,Тарелка бол,Посуда,5,220,8
85,12XIpCa6cw,Наволочка квадратная,Текстиль,4,600,0
86,12XIpCa6cw,Тарелка мал,Посуда,2,150,11
87,12xvVcqAKp,Наволочка квадратная,Текстиль,3,600,9
88,12P7JtMm8r,Ручка синяя,Канцтовары,2,50,0
89,12vwDCXGw2,Отвертка - бол,Инструменты,3,130,0
90,12vwDCXGw2,Канцелярский нож,Канцтовары,5,80,0
91,12tNYibRmd,Fairy моющее средство,Бытовая химия,5,150,0
92,12k3VKnoM6,Стакан синий,Посуда,2,220,4
93,12GB2COm2l,Малярный скотч,Канцтовары,1,60,6
94,12jeZY20Td,Ручка синяя,Канцтовары,2,50,13
95,12fIw0151e,Бокорезы,Инструменты,2,300,0
96,127nNDsuMQ,Простынь 1,Текстиль,1,1200,0
97,127nNDsuMQ,Простынь 1.5,Текстиль,2,1500,10
98,12Bj4ZL633,Стакан черный,Посуда,2,220,0
99,12es9kEJEn,Бумага 100 листов,Канцтовары,4,600,0
100,1214SU0Z3N,Пододеяльник 2,Текстиль,1,2200,0
101,1214SU0Z3N,Ручка зеленая,Канцтовары,1,50,10
102,12M7utpthX,Плоскогубцы,Инструменты,3,320,0
103,12M7utpthX,Канцелярский нож,Канцтовары,3,80,0
104,12WqGuphPC,Плоскогубцы,Инструменты,5,320,0
105,12wxnyYVJ9,Comet чистящее средство,Бытовая химия,5,170,0
106,120T15RGWR,Стакан черный,Посуда,2,220,0
107,120T15RGWR,Пододеяльник 1.5,Текстиль,1,1700,0
108,12ab7PrS0w,Тарелка мал,Посуда,5,150,0
109,12SlPVCvMB,Стакан синий,Посуда,1,220,0
110,12SlPVCvMB,Простынь 1.5,Текстиль,1,1500,0
111,12BBwiu2JI,Пододеяльник 2,Текстиль,4,2200,0
112,12BBwiu2JI,Тарелка мал,Посуда,2,150,13
113,1220RqLfL3,Крот средство от засоров,Бытовая химия,1,120,0
114,12m2Pu1EFs,Отвертка + бол,Инструменты,4,130,0
115,12m2Pu1EFs,Стакан синий,Посуда,1,220,2
116,12UOOW6vE4,Пододеяльник 2,Текстиль,5,2200,9
117,12ZYz0Kz6F,Крот средство от засоров,Бытовая химия,3,120,0
118,127l55Ejiu,Comet чистящее средство,Бытовая химия,2,170,0
119,127l55Ejiu,Наволочка квадратная,Текстиль,2,600,6
120,12iwpDKIdt,Наволочка прямоугольная,Текстиль,2,650,10
121,12iwpDKIdt,Бумага 100 листов,Канцтовары,2,600,0
122,12dbltixHV,Ручка зеленая,Канцтовары,1,50,8
123,12NuKvsOB5,Fairy моющее средство,Бытовая химия,1,150,0
124,12tnsdn4s4,Comet чистящее средство,Бытовая химия,1,170,10
125,12tnsdn4s4,Полотенце бол,Текстиль,2,1100,15
126,12zqXTwEtn,Ручка синяя,Канцтовары,3,50,15
127,12zqXTwEtn,Стакан черный,Посуда,5,220,15
128,12TxTm320P,Плоскогубцы,Инструменты,3,320,0
129,12TxTm320P,AOS моющее средство,Бытовая химия,3,130,0
130,12BceWrTpm,Бумага 100 листов,Канцтовары,1,600,0
131,12yfCotw0Q,Пододеяльник 1.5,Текстиль,3,1700,0
132,12H69u4oRL,Малярный скотч,Канцтовары,3,60,14
133,12H69u4oRL,Набор блюдец,Посуда,2,470,3
134,12oYnQfGTK,Канцелярский нож,Канцтовары,5,80,0
135,12oYnQfGTK,AOS моющее средство,Бытовая химия,5,130,0
136,12lBMYVUTI,Простынь 1,Текстиль,5,1200,0
137,12oSwnwCOr,Простынь 1.5,Текстиль,5,1500,1
138,12oSwnwCOr,Пододеяльник 1.5,Текстиль,4,1700,15
139,12xDzYZSzb,Стакан черный,Посуда,2,220,0
140,12xDzYZSzb,Пододеяльник 2,Текстиль,4,2200,8
141,12wxpufIvH,Стакан синий,Посуда,4,220,11
142,12BuDjxH3s,Отвертка - бол,Инструменты,5,130,1
143,12BuDjxH3s,Пододеяльник 1,Текстиль,3,1500,0
144,12VeNaSO1j,Набор блюдец,Посуда,4,470,0
145,12HxT9ziDP,Простынь 2,Текстиль,4,2100,0
146,12HxT9ziDP,Отвертка - мал,Инструменты,1,80,15
147,12AJMvEIQW,Наволочка прямоугольная,Текстиль,5,650,0
148,12AJMvEIQW,Тарелка мал,Посуда,2,150,0
149,12vyMfJzsk,Наволочка прямоугольная,Текстиль,5,650,0
150,12vyMfJzsk,Ручка зеленая,Канцтовары,5,50,0
151,12UBj3SJGY,Fairy моющее средство,Бытовая химия,2,150,0
152,12PvN8bj9O,Набор блюдец,Посуда,1,470,9
153,12PvN8bj9O,Ручка красная,Канцтовары,2,50,0
154,12LpyYzHR5,Полотенце мал,Текстиль,3,500,5
155,12UCqq3GYg,Малярный скотч,Канцтовары,1,60,0
156,12qku3iFYi,Ручка синяя,Канцтовары,2,50,0
157,12qku3iFYi,Простынь 1.5,Текстиль,2,1500,1
158,1288R20yZs,Отвертка - мал,Инструменты,1,80,0
159,12D7wrGT49,Наволочка квадратная,Текстиль,3,600,0
160,12MQ3JvbCA,Fairy моющее средство,Бытовая химия,4,150,0
161,12MQ3JvbCA,Пододеяльник 2,Текстиль,5,2200,0
162,12iZrtYbLh,Ручка синяя,Канцтовары,3,50,6
163,12iZrtYbLh,Ручка зеленая,Канцтовары,4,50,5
164,12AmDUcGiX,Набор блюдец,Посуда,5,470,0
165,12AmDUcGiX,Полотенце бол,Текстиль,5,1100,8
166,12m4i94mCV,Ручка красная,Канцтовары,5,50,3
167,12VVMasM95,Простынь 2,Текстиль,2,2100,0
168,12VVMasM95,Полотенце бол,Текстиль,2,1100,0
169,12ChT7ICNu,Пододеяльник 2,Текстиль,1,2200,9
170,12U8X0Lxum,Полотенце мал,Текстиль,2,500,2
171,12bkim4bjm,Стакан синий,Посуда,3,220,0
172,12bkim4bjm,Отвертка - мал,Инструменты,5,80,0
173,12dakKmDBM,Пододеяльник 2,Текстиль,4,2200,0
174,12dakKmDBM,Пододеяльник 1,Текстиль,2,1500,0
175,12GEt6iCXR,Набор кастрюль,Посуда,2,3500,15
176,12mDcFF4tm,Отвертка - мал,Инструменты,4,80,10
177,123IwwofH1,Полотенце бол,Текстиль,1,1100,1
178,12FdyVYPNc,AOS моющее средство,Бытовая химия,4,130,4
179,12FdyVYPNc,Отвертка + мал,Инструменты,1,80,0
180,12VDAUaBlP,Бумага 100 листов,Канцтовары,5,600,0
181,12VDAUaBlP,Простынь 2,Текстиль,1,2100,0
182,122KT7gXH3,Малярный скотч,Канцтовары,3,60,11
183,122KT7gXH3,Отвертка + бол,Инструменты,2,130,0
184,12EebON0xX,Пододеяльник 1,Текстиль,3,1500,0
185,12HKOFdUu4,Отвертка + мал,Инструменты,3,80,3
186,12FmPScOAZ,Ручка зеленая,Канцтовары,5,50,7
187,12FmPScOAZ,Fairy моющее средство,Бытовая химия,2,150,0
188,12kQMeu4p1,Бумага 100 листов,Канцтовары,5,600,10
189,12IvUraQnb,Наволочка прямоугольная,Текстиль,3,650,0
190,12IvUraQnb,Отвертка + мал,Инструменты,2,80,0
191,12U0fyOtYP,Простынь 1,Текстиль,4,1200,1
192,12mNTg0gab,Пододеяльник 2,Текстиль,5,2200,5
193,128NTAA5wT,Простынь 1.5,Текстиль,2,1500,9
194,128NTAA5wT,Тарелка бол,Посуда,1,220,0
195,12z0RvtSMU,Полотенце бол,Текстиль,4,1100,0
196,124nIqgFAd,Тарелка бол,Посуда,1,220,0
197,124nIqgFAd,Отвертка + бол,Инструменты,3,130,12
198,12AUnhrDNZ,Отвертка - мал,Инструменты,2,80,8
199,12AUnhrDNZ,Стакан черный,Посуда,4,220,0
200,128tsOJZxv,Отвертка + мал,Инструменты,4,80,9
201,128tsOJZxv,Бокорезы,Инструменты,2,300,0
202,12b1Fq97Qt,Канцелярский нож,Канцтовары,4,80,0
203,12YnaefIb3,Ручка зеленая,Канцтовары,3,50,12
204,12YnaefIb3,Ручка синяя,Канцтовары,4,50,0
205,12lguZimWm,Стакан черный,Посуда,1,220,0
206,12by1tCQYg,Наволочка квадратная,Текстиль,2,600,14
207,12by1tCQYg,Канцелярский нож,Канцтовары,5,80,0
208,125faXWUyC,Наволочка квадратная,Текстиль,1,600,6
209,12VeG3Q2c3,Крот средство от засоров,Бытовая химия,1,120,0
210,12VeG3Q2c3,Стакан синий,Посуда,3,220,13
211,12ch21KMcX,Ручка зеленая,Канцтовары,2,50,10
212,12pQ9amFO1,Пододеяльник 2,Текстиль,4,2200,0
213,12RkEDuAxx,Плоскогубцы,Инструменты,5,320,0
214,12RkEDuAxx,Простынь 1,Текстиль,5,1200,0
215,12be9MgfHV,Пододеяльник 2,Текстиль,1,2200,10
216,12be9MgfHV,Полотенце мал,Текстиль,2,500,0
217,12sDiTKOVG,Пододеяльник 1,Текстиль,1,1500,0
218,12sDiTKOVG,Comet чистящее средство,Бытовая химия,5,170,0
219,12fOIjIZHa,Бумага 100 листов,Канцтовары,1,600,5
220,12Y13gAPnd,Пододеяльник 1,Текстиль,5,1500,0
221,12Y13gAPnd,Простынь 1.5,Текстиль,1,1500,0
222,12cOPsIHjQ,Отвертка - бол,Инструменты,5,130,0
223,12cOPsIHjQ,Плоскогубцы,Инструменты,1,320,0
224,12wpTwZPHD,Наволочка квадратная,Текстиль,1,600,0
225,12wpTwZPHD,Канцелярский нож,Канцтовары,4,80,15
226,12W4qjy80o,AOS моющее средство,Бытовая химия,4,130,15
227,12aFdJrWko,Ручка красная,Канцтовары,5,50,0
228,12aFdJrWko,Канцелярский нож,Канцтовары,1,80,0
229,12WFVLmAce,Малярный скотч,Канцтовары,3,60,13
230,12WFVLmAce,Отвертка - мал,Инструменты,2,80,0
231,12R3J3VCMu,Набор блюдец,Посуда,1,470,8
232,12yusS79zc,Полотенце мал,Текстиль,2,500,5
233,12U0DAatKq,Бумага 100 листов,Канцтовары,2,600,0
234,12vg5oHTEK,Comet чистящее средство,Бытовая химия,5,170,0
235,12jT3KczOR,Ручка красная,Канцтовары,2,50,0
236,126suJq26B,Крот средство от засоров,Бытовая химия,5,120,0
237,126suJq26B,Отвертка + бол,Инструменты,3,130,0
238,12gkpXLKtF,Бокорезы,Инструменты,3,300,10
239,12gkpXLKtF,Крот средство от засоров,Бытовая химия,1,120,0
240,12HYiI81Vt,Стакан синий,Посуда,4,220,0
241,12v1PlKM3o,Пододеяльник 1,Текстиль,1,1500,3
242,12fgpr8RrR,Простынь 1,Текстиль,4,1200,0
243,12fgpr8RrR,Ручка красная,Канцтовары,2,50,5
244,12l4qwvihL,Полотенце бол,Текстиль,5,1100,11
245,12l4qwvihL,Ручка синяя,Канцтовары,1,50,0
246,12ChHS8Bv9,Полотенце мал,Текстиль,1,500,0
247,12zsVeuZ7T,Бумага 100 листов,Канцтовары,5,600,0
248,12rDRlmB6W,Простынь 1,Текстиль,2,1200,5
249,12rDRlmB6W,Отвертка + бол,Инструменты,2,130,2
250,12gfmOnY1U,Стакан черный,Посуда,2,220,0
251,12gfmOnY1U,Ручка красная,Канцтовары,4,50,0
252,12LDuyXWpC,Бумага 100 листов,Канцтовары,2,600,11
253,12LDuyXWpC,Отвертка + бол,Инструменты,4,130,10
254,12jPyiJKNr,Бумага 100 листов,Канцтовары,1,600,0
255,12jPyiJKNr,Comet чистящее средство,Бытовая химия,4,170,9
256,123U5N4vjH,Пододеяльник 1.5,Текстиль,2,1700,14
257,123U5N4vjH,Отвертка + мал,Инструменты,5,80,14
258,12IgFDxT0z,Простынь 1,Текстиль,1,1200,0
259,12IgFDxT0z,Наволочка квадратная,Текстиль,1,600,12
260,12t16EG0KO,Канцелярский нож,Канцтовары,2,80,0
261,12iqMP6aCm,Набор блюдец,Посуда,1,470,13
262,12nhnMSz0o,Полотенце бол,Текстиль,1,1100,0
263,12oHOxHF7y,Ручка красная,Канцтовары,2,50,0
264,12oHOxHF7y,Полотенце бол,Текстиль,5,1100,14
265,12wrtwlc0J,Пододеяльник 2,Текстиль,4,2200,12
266,12KECW0mEh,Бумага 100 листов,Канцтовары,1,600,0
267,12KECW0mEh,Ручка зеленая,Канцтовары,2,50,0
268,12SpHiYHda,Малярный скотч,Канцтовары,3,60,0
269,12E6FOKhrC,Полотенце мал,Текстиль,3,500,12
270,12xSWrxmkL,Плоскогубцы,Инструменты,3,320,5
271,12xSWrxmkL,Отвертка + мал,Инструменты,3,80,0
272,126mZqn8ba,Полотенце мал,Текстиль,5,500,0
273,126mZqn8ba,Полотенце бол,Текстиль,4,1100,0
274,12wOSd2jSk,Плоскогубцы,Инструменты,5,320,2
275,12f2RGDPGH,Fairy моющее средство,Бытовая химия,3,150,15
276,12zvRUCgm9,Простынь 1,Текстиль,2,1200,0
277,12zvRUCgm9,Стакан синий,Посуда,2,220,0
278,12VXnd78sH,Отвертка - мал,Инструменты,2,80,0
279,1254gilC8F,Стакан синий,Посуда,4,220,0
280,12J7nrERXF,Тарелка бол,Посуда,3,220,0
281,12Drgie0Fp,Пододеяльник 1.5,Текстиль,5,1700,8
282,12RWB0veh1,Крот средство от засоров,Бытовая химия,2,120,0
283,12WhQwAzr6,Набор кастрюль,Посуда,5,3500,0
284,12WhQwAzr6,Отвертка + мал,Инструменты,5,80,0
285,12JF8Kig7C,Ручка красная,Канцтовары,3,50,0
286,12c2ojngmO,Бокорезы,Инструменты,1,300,0
287,12Lqy3BqzL,Fairy моющее средство,Бытовая химия,2,150,0
288,12cyf6HnO3,Простынь 1.5,Текстиль,3,1500,0
289,12cyf6HnO3,Пододеяльник 2,Текстиль,2,2200,8
290,120HESpczs,Тарелка бол,Посуда,3,220,14
291,120HESpczs,Канцелярский нож,Канцтовары,4,80,0
292,12sYAfvbXB,Полотенце бол,Текстиль,2,1100,9
293,12sYAfvbXB,Простынь 1,Текстиль,3,1200,0
294,12BBwukmAn,Плоскогубцы,Инструменты,5,320,0
295,12oxydmoVq,Отвертка - бол,Инструменты,4,130,5
296,12VF0p2e9A,Простынь 2,Текстиль,3,2100,2
297,12k39wwVge,Бумага 100 листов,Канцтовары,4,600,0
298,12aOTLrauF,Простынь 2,Текстиль,5,2100,0
299,12aOTLrauF,Крот средство от засоров,Бытовая химия,2,120,8
300,121Ay7gRCg,Набор кастрюль,Посуда,1,3500,0
301,121Ay7gRCg,Стакан синий,Посуда,4,220,0
302,125HzvW1Zc,Отвертка - мал,Инструменты,4,80,12
303,12vEHEu2PL,Набор блюдец,Посуда,2,470,8
304,12bSi6yay3,Fairy моющее средство,Бытовая химия,2,150,0
305,12bSi6yay3,Бумага 100 листов,Канцтовары,3,600,0
306,12OmVeqADM,Бокорезы,Инструменты,2,300,9
307,12OmVeqADM,Comet чистящее средство,Бытовая химия,5,170,0
308,12J5xuWEkl,Стакан синий,Посуда,2,220,0
309,12S0826hEi,Comet чистящее средство,Бытовая химия,2,170,0
310,12S0826hEi,Тарелка бол,Посуда,4,220,8
311,12kVKXMYWC,Ручка синяя,Канцтовары,1,50,0
312,122nl5pXfp,Отвертка - бол,Инструменты,1,130,0
313,122nl5pXfp,Бумага 100 листов,Канцтовары,2,600,1
314,12dn6JBfD9,Полотенце бол,Текстиль,2,1100,0
315,12dn6JBfD9,Отвертка - мал,Инструменты,5,80,7
316,12qPx3mLx8,Пододеяльник 1.5,Текстиль,2,1700,0
317,12qPx3mLx8,Тарелка мал,Посуда,4,150,0
318,12B4i7DqE7,Полотенце бол,Текстиль,4,1100,0
319,12JRxwdqRp,Канцелярский нож,Канцтовары,3,80,0
320,12JRxwdqRp,Малярный скотч,Канцтовары,5,60,9
321,12lE4QwUAf,Простынь 1.5,Текстиль,2,1500,0
322,12lE4QwUAf,Крот средство от засоров,Бытовая химия,4,120,0
323,128nDfcoVw,Ручка синяя,Канцтовары,4,50,0
324,12EVSb0w2P,Наволочка квадратная,Текстиль,5,600,0
325,12OsZHYbp5,Comet чистящее средство,Бытовая химия,2,170,0
326,12OsZHYbp5,Простынь 2,Текстиль,1,2100,0
327,12ET4wJr12,Плоскогубцы,Инструменты,4,320,0
328,12kjV4P8r9,Малярный скотч,Канцтовары,4,60,8
329,12GfYmRDsk,Крот средство от засоров,Бытовая химия,5,120,0
330,12GfYmRDsk,Простынь 1.5,Текстиль,1,1500,0
331,12Zyes36zo,Пододеяльник 1,Текстиль,1,1500,0
332,123nGSkZoH,Наволочка квадратная,Текстиль,2,600,2
333,123nGSkZoH,Простынь 2,Текстиль,3,2100,6
334,122OuTpgSD,Малярный скотч,Канцтовары,5,60,0
335,12tnYg2pAW,Пододеяльник 1.5,Текстиль,5,1700,5
336,12tnYg2pAW,AOS моющее средство,Бытовая химия,3,130,3
337,12N7ZFrTSK,Бумага 100 листов,Канцтовары,5,600,0
338,12N7ZFrTSK,Тарелка бол,Посуда,1,220,0
339,12uPbRL5M0,Полотенце бол,Текстиль,4,1100,0
340,12auUXcoIG,Пододеяльник 2,Текстиль,1,2200,0
341,12auUXcoIG,Ручка красная,Канцтовары,3,50,7
342,12f4o9uAaI,Простынь 2,Текстиль,4,2100,0
343,12NUnT4PUP,Бумага 100 листов,Канцтовары,2,600,0
344,12NUnT4PUP,Набор кастрюль,Посуда,3,3500,2
345,12YR890qiS,Тарелка бол,Посуда,1,220,5
346,12YR890qiS,Ручка зеленая,Канцтовары,3,50,9
347,12teQ0HO1N,Набор кастрюль,Посуда,2,3500,3
348,12teQ0HO1N,Крот средство от засоров,Бытовая химия,3,120,0
349,12TMwxOaYZ,Отвертка + бол,Инструменты,5,130,8
350,12TMwxOaYZ,Крот средство от засоров,Бытовая химия,4,120,11
351,12wR90MgFR,Бокорезы,Инструменты,5,300,0
352,12i9r6ZcWY,Простынь 1,Текстиль,3,1200,0
353,12KG8XgFMu,Тарелка бол,Посуда,2,220,0
354,12PV1WfLJd,Стакан синий,Посуда,2,220,0
355,12PV1WfLJd,Малярный скотч,Канцтовары,3,60,0
356,12hf25ZCMC,Набор блюдец,Посуда,4,470,1
357,12hf25ZCMC,Плоскогубцы,Инструменты,5,320,0
358,12oZvjdP1r,Ручка синяя,Канцтовары,4,50,0
359,12CwEnaPdQ,Comet чистящее средство,Бытовая химия,5,170,0
360,12CwEnaPdQ,Отвертка + бол,Инструменты,2,130,0
361,12FNqezhQY,Набор кастрюль,Посуда,4,3500,5
362,12FNqezhQY,Простынь 1.5,Текстиль,1,1500,11
363,12Wx2WoYTZ,Пододеяльник 1,Текстиль,2,1500,13
364,12mKAlrYVo,Стакан черный,Посуда,4,220,0
365,12bprOBPGJ,AOS моющее средство,Бытовая химия,1,130,0
366,12bLxLX4XC,Тарелка бол,Посуда,1,220,0
367,12bLxLX4XC,Набор блюдец,Посуда,4,470,14
368,12QI028hrf,Comet чистящее средство,Бытовая химия,5,170,13
369,12estnFltF,Плоскогубцы,Инструменты,2,320,7
370,12estnFltF,Ручка синяя,Канцтовары,1,50,0
371,121ZDRyYVj,Набор блюдец,Посуда,2,470,0
372,121lVarLZg,Отвертка + бол,Инструменты,4,130,0
373,121lVarLZg,Ручка красная,Канцтовары,3,50,7
374,12LJ6noXE6,Наволочка прямоугольная,Текстиль,1,650,0
375,12LJ6noXE6,Отвертка + бол,Инструменты,1,130,0
376,12oJ1ucGtF,Ручка синяя,Канцтовары,1,50,0
377,12VhhQJjfw,Пододеяльник 1,Текстиль,2,1500,0
378,12VhhQJjfw,Ручка красная,Канцтовары,4,50,0
379,12GmEr1z4y,Тарелка бол,Посуда,4,220,8
380,12DxdMIPC0,Стакан черный,Посуда,5,220,14
381,12tqwYAKCi,Крот средство от засоров,Бытовая химия,5,120,0
382,12tqwYAKCi,Стакан синий,Посуда,4,220,0
383,12Vb0BXemK,Comet чистящее средство,Бытовая химия,1,170,11
384,12Vb0BXemK,Простынь 2,Текстиль,1,2100,0
385,12EvxtKoMj,Отвертка - мал,Инструменты,4,80,0
386,12iyAPtyRj,Полотенце бол,Текстиль,3,1100,8
387,12T31ozexg,Тарелка бол,Посуда,5,220,0
388,12kfK96Ezk,Набор блюдец,Посуда,2,470,0
389,12kfK96Ezk,Простынь 2,Текстиль,4,2100,0
390,12ZqjIQj7R,Отвертка + мал,Инструменты,4,80,0
391,12ZqjIQj7R,Отвертка - мал,Инструменты,1,80,5
392,12R7w8Fh7y,Отвертка - бол,Инструменты,1,130,1
393,12SN8SUMvJ,Отвертка + бол,Инструменты,4,130,0
394,12SN8SUMvJ,Стакан синий,Посуда,3,220,0
395,122e67h6Wt,Наволочка прямоугольная,Текстиль,2,650,12
396,1208uG2H7N,Тарелка бол,Посуда,1,220,2
397,1208uG2H7N,Бокорезы,Инструменты,5,300,0
398,12lTflPgMv,Плоскогубцы,Инструменты,1,320,11
399,12lTflPgMv,Comet чистящее средство,Бытовая химия,5,170,5
400,12CvopkEVI,Простынь 1,Текстиль,2,1200,0
401,12CuhHSJZU,Comet чистящее средство,Бытовая химия,2,170,12
402,12CuhHSJZU,Пододеяльник 1,Текстиль,1,1500,0
403,127u6QXlHP,Полотенце бол,Текстиль,2,1100,0
404,12GXyMDD5q,Набор кастрюль,Посуда,4,3500,0
405,125IAjFs3J,Наволочка прямоугольная,Текстиль,5,650,2
406,125IAjFs3J,Крот средство от засоров,Бытовая химия,3,120,0
407,12DBr3lgE9,AOS моющее средство,Бытовая химия,5,130,0
408,12DBr3lgE9,Comet чистящее средство,Бытовая химия,1,170,0
409,127XHH3zO3,Крот средство от засоров,Бытовая химия,3,120,0
410,12FxEt1BJ1,Бумага 100 листов,Канцтовары,4,600,0
411,12XLY8VCfq,Ручка красная,Канцтовары,1,50,0
412,12EE3SUFrQ,Простынь 1.5,Текстиль,1,1500,0
413,12dcBPeVQ1,Стакан черный,Посуда,4,220,0
414,120j7golAR,Ручка синяя,Канцтовары,4,50,5
415,120j7golAR,Набор кастрюль,Посуда,3,3500,0
416,12DXEbVOFn,Ручка красная,Канцтовары,5,50,3
417,12kYhDsakf,Крот средство от засоров,Бытовая химия,2,120,5
418,12q1WwtUpo,Бокорезы,Инструменты,1,300,0
419,12q1WwtUpo,Отвертка - бол,Инструменты,5,130,0
420,12eHhKUY0E,Канцелярский нож,Канцтовары,4,80,0
421,12kZbhy7lU,Стакан черный,Посуда,4,220,0
422,12kZbhy7lU,Отвертка - мал,Инструменты,1,80,0
